term,estimate,std.error,statistic,p.value,metadata_var,feature_name,fdr,conf.low,conf.high
SO32,1.6871744478282567e-10,1.2563579001736625e-10,1.342909092699655,0.17994818422840436,SO32,PANTOSYN_PWY,0.17994818422840436,-7.752870365121215e-11,4.1496359321686347e-10
TiO2,9.133604225938609e-11,6.499289516476084e-11,1.405323490019083,0.16058434198855917,TiO2,PANTOSYN_PWY,0.16058434198855917,-3.605003226354517e-11,2.1872211678231734e-10
Asp,8.377442369292451e-11,4.416181497188793e-11,1.8969877878944232,0.05844099951083967,Asp,PANTOSYN_PWY,0.05844099951083967,-2.7827336519758327e-12,1.7033158103782485e-10
Suc,1.3040688546071874e-10,6.881537241481083e-11,1.8950254991666926,0.058701120627339995,Suc,PANTOSYN_PWY,0.058701120627339995,-4.471244472310494e-12,2.6528501539374794e-10
Sac,6.459472019479538e-11,9.544267560035101e-11,0.6767907520245359,0.4988709655940907,Sac,PANTOSYN_PWY,0.4988709655940907,-1.224729239818926e-10,2.5166236437148333e-10
TotalAd,9.25344742125657e-13,3.8590483523207136e-13,2.3978573410959805,0.01687958728747799,TotalAd,PANTOSYN_PWY,0.01687958728747799,1.6897126507079723e-13,1.681718219180517e-12
TotalAs,3.7725198957498364e-11,2.2059931165958592e-11,1.7101231492378075,0.08790166449133838,TotalAs,PANTOSYN_PWY,0.08790166449133838,-5.512266127780475e-12,8.09626640427772e-11
TotalEM,9.165360233130994e-13,3.8774034011866653e-13,2.3637881553221853,0.018494162302232504,TotalEM,PANTOSYN_PWY,0.018494162302232504,1.56564956680513e-13,1.676507089945686e-12
P80.Annual.Intake,1.4803630143085167e-7,6.128905121255012e-8,2.4153792317238283,0.01609938835391059,P80.Annual.Intake,PANTOSYN_PWY,0.01609938835391059,2.7909761054253436e-8,2.681628418074499e-7
CMC.Annual.Intake,4.490287855662091e-8,2.054385460828212e-8,2.185708544613561,0.02932970969865153,CMC.Annual.Intake,PANTOSYN_PWY,0.02932970969865153,4.636923524387949e-9,8.516883358885387e-8
CRN.Annual.Intake,1.070473389320499e-7,4.407987921408765e-8,2.428485305328111,0.015536200485202142,CRN.Annual.Intake,PANTOSYN_PWY,0.015536200485202142,2.0650775672438104e-8,1.9344390219166168e-7
AlSiO.Annual.Intake,2.17691626923468e-5,1.1862016790820561e-5,1.8351991129529421,0.06710792745663618,AlSiO.Annual.Intake,PANTOSYN_PWY,0.06710792745663618,-1.4803902176615004e-6,4.50187156023551e-5
SO32.Annual.Intake,3.4687194345993774e-6,3.322431415473945e-6,1.044030410513249,0.29700799799478805,SO32.Annual.Intake,PANTOSYN_PWY,0.29700799799478805,-3.0432461397295547e-6,9.98068500892831e-6
TiO2.Annual.Intake,7.334927218071191e-7,1.1028857616502807e-6,0.6650668159044615,0.5063339635407874,TiO2.Annual.Intake,PANTOSYN_PWY,0.5063339635407874,-1.4281633710274311e-6,2.8951488146416692e-6
Asp.Annual.Intake,1.9762101182773977e-6,1.1480165169135412e-6,1.7214126183397316,0.08583400180167647,Asp.Annual.Intake,PANTOSYN_PWY,0.08583400180167647,-2.739022548731431e-7,4.226322491427939e-6
Suc.Annual.Intake,3.1851777568241095e-6,1.7995489957341366e-6,1.769986682426892,0.07737762907199305,Suc.Annual.Intake,PANTOSYN_PWY,0.07737762907199305,-3.4193827481479846e-7,6.712293788463017e-6
Sac.Annual.Intake,1.6346708856867903e-6,2.4899412547634325e-6,0.6565098202857397,0.5118174473004646,Sac.Annual.Intake,PANTOSYN_PWY,0.5118174473004646,-3.2456139736495376e-6,6.514955745023118e-6
TotalAd.Annual.Intake,2.664324679355216e-8,1.1405623081347963e-8,2.335974685777829,0.019912140868625437,TotalAd.Annual.Intake,PANTOSYN_PWY,0.019912140868625437,4.288225554110151e-9,4.899826803299416e-8
TotalAs.Annual.Intake,9.169501749059119e-7,5.77946350458065e-7,1.5865662516584131,0.11328343133980548,TotalAs.Annual.Intake,PANTOSYN_PWY,0.11328343133980548,-2.1582467199189563e-7,2.049725021803719e-6
TotalEM.Annual.Intake,2.6416596019456553e-8,1.1466920551725563e-8,2.3037219016470236,0.021673730195966332,TotalEM.Annual.Intake,PANTOSYN_PWY,0.021673730195966332,3.941431738074451e-9,4.8891760300838655e-8
Protein.intake,2.475903534585466e-8,2.5250393600489745e-8,0.9805405704794418,0.3273427271492385,Protein.intake,PANTOSYN_PWY,0.3273427271492385,-2.473173611110524e-8,7.424980680281456e-8
Total.Fat.intake,7.026028285279559e-8,5.2401786473116526e-8,1.3407993807394512,0.18065754128060132,Total.Fat.intake,PANTOSYN_PWY,0.18065754128060132,-3.24472186345128e-8,1.7296778434010398e-7
Saturated.Fat.intake,3.3088640410612317e-7,1.867932376727538e-7,1.7714046195066686,0.07716571078831742,Saturated.Fat.intake,PANTOSYN_PWY,0.07716571078831742,-3.522834173247428e-8,6.970011499447206e-7
Monounsaturated.Fat.intake,9.605476041532004e-8,1.1403611606286039e-7,0.842318764718114,0.4000540290945409,Monounsaturated.Fat.intake,PANTOSYN_PWY,0.4000540290945409,-1.2745602706788635e-7,3.195655478985264e-7
Polyunsaturated.Fat.intake,6.928361643923813e-7,4.3420811886435416e-7,1.5956315285040124,0.11126845081717912,Polyunsaturated.Fat.intake,PANTOSYN_PWY,0.11126845081717912,-1.582117485817528e-7,1.5438840773665153e-6
Omega.3.Fatty.Acid.intake,-3.847308705956533e-8,2.7232170552297153e-8,-1.4127807765334357,0.15841297795339795,Omega.3.Fatty.Acid.intake,PANTOSYN_PWY,0.15841297795339795,-9.184814134206774e-8,1.490196722293709e-8
Omega.6.Fatty.Acid.intake,9.189271123226012e-7,4.165540791805227e-7,2.206021158478115,0.02789050874648841,Omega.6.Fatty.Acid.intake,PANTOSYN_PWY,0.02789050874648841,1.0248111712877662e-7,1.7353731075164257e-6
Cholesterol.Intake,9.187460159606373e-9,5.066727853355736e-9,1.8132926072833064,0.07044834999581258,Cholesterol.Intake,PANTOSYN_PWY,0.07044834999581258,-7.433264329708702e-10,1.9118246752183616e-8
Alcohol.Intake,1.6461135960109807e-6,4.933716862192382e-7,3.3364573646804327,9.187094496135855e-4,Alcohol.Intake,PANTOSYN_PWY,9.187094496135855e-4,6.791050910212738e-7,2.613122101000688e-6
Fibre.Intake,1.6193554732775336e-7,1.5195088485918621e-7,1.0657098014126076,0.2871237725256531,Fibre.Intake,PANTOSYN_PWY,0.2871237725256531,-1.358881869962516e-7,4.597592816517583e-7
Vitamin.B1,6.045943183940259e-7,1.163952694028472e-6,0.5194320366247089,0.6037131891086549,Vitamin.B1,PANTOSYN_PWY,0.6037131891086549,-1.6767529619017794e-6,2.885941598689831e-6
Vitamin.B2,8.716026189414016e-7,9.383230279430739e-7,0.9288939874491495,0.3534387189535546,Vitamin.B2,PANTOSYN_PWY,0.3534387189535546,-9.675105158270233e-7,2.7107157537098263e-6
Vitamin.B3,1.640644552661906e-7,1.9479014339049077e-7,0.8422626135517279,0.4000854185636159,Vitamin.B3,PANTOSYN_PWY,0.4000854185636159,-2.177242257791713e-7,5.458531363115525e-7
Vitamin.B6,-8.842068247927089e-8,1.7726049149745487e-7,-0.4988177666230856,0.6181498978204145,Vitamin.B6,PANTOSYN_PWY,0.6181498978204145,-4.358512458142824e-7,2.590098808557407e-7
Vitamin.B12,1.0325798641126768e-9,1.1726950131028485e-7,0.008805186792604846,0.99297844448249,Vitamin.B12,PANTOSYN_PWY,0.99297844448249,-2.2881564270404563e-7,2.3088080243227097e-7
Vitamin.C,1.3483555383255874e-7,5.6434567626752864e-8,2.3892369429377855,0.017291590574006834,Vitamin.C,PANTOSYN_PWY,0.017291590574006834,2.4223801284123132e-8,2.4544730638099435e-7
Vitamin.E.Tocopherol.Acetate,1.0486632121859877e-6,4.7400209816207665e-7,2.212359852946085,0.02744211228423673,Vitamin.E.Tocopherol.Acetate,PANTOSYN_PWY,0.02744211228423673,1.1961909978831739e-07,1.977707324583658e-6
Beta.Carotene,5.87903911175367e-9,1.7057714241189718e-9,3.4465573925241384,6.208449395023172e-4,Beta.Carotene,PANTOSYN_PWY,6.208449395023172e-4,2.535727120480485e-9,9.222351103026855e-9
Folic.Acid,2.5920101275786452e-8,2.8341086673994098e-8,0.9145768323545211,0.36112464034947644,Folic.Acid,PANTOSYN_PWY,0.36112464034947644,-2.962842860524198e-8,8.146863115681489e-8
Folate,4.203701455751728e-8,1.477053047243013e-8,2.846005743394341,0.004628031614610203,Folate,PANTOSYN_PWY,0.004628031614610203,1.3086774831554225e-8,7.098725428348032e-8
Iron,-1.3342480187192495e-8,8.55087069444825e-8,-0.156036509777364,0.8760790346488548,Iron,PANTOSYN_PWY,0.8760790346488548,-1.8093954579837818e-7,1.542545854239932e-7
Zinc,4.381320973565249e-8,2.0603378113149522e-7,0.21265061241433,0.8317024158225792,Zinc,PANTOSYN_PWY,0.8317024158225792,-3.6001300128207816e-7,4.476394207533831e-7
Selenium,-7.533880614954464e-9,2.8451535173687676e-8,-0.26479698086456466,0.7912957639190459,Selenium,PANTOSYN_PWY,0.7912957639190459,-6.329888955538231e-8,4.823112832547338e-8
Magnesium,2.320010565547093e-8,1.014375522274049e-8,2.2871318506839,0.022650502426439748,Magnesium,PANTOSYN_PWY,0.022650502426439748,3.3183454188995695e-9,4.3081865892042294e-8
Caffeine,3.241967520378459e-8,2.376065462773095e-8,1.364426852362381,0.17341972980253903,Caffeine,PANTOSYN_PWY,0.17341972980253903,-1.4151207866568077e-8,7.899055827413724e-8
Vitamin.D,3.45896074318772e-7,1.571593653145346e-7,2.2009256249317675,0.028965664211910627,Vitamin.D,PANTOSYN_PWY,0.028965664211910627,3.786371830228418e-8,6.539284303352599e-7
factor(Breastfeeding.Status)2,3.7100888688688706e-5,1.0474940407558359e-5,3.5418710985618564,4.3642331474849584e-4,Breastfeeding.Status,PANTOSYN_PWY,4.3642331474849584e-4,1.657000548987432e-5,5.763177188750309e-5
factor(Baby.Foof.Origin)2,-3.220034615384616e-5,1.3343112458829696e-5,-2.413255996545082,0.016189068624509428,Baby.Foof.Origin,PANTOSYN_PWY,0.016189068624509428,-5.835284657315236e-5,-6.047845734539951e-6
factor(Child.Food.Origin)2,3.6468097374179436e-5,2.2143888855313816e-5,1.6468695996651137,0.10024622610565982,Child.Food.Origin,PANTOSYN_PWY,0.10024622610565982,-6.933924782235642e-6,7.987011953059452e-5
factor(Age.4.12.months.Home.Grown.Fruit.Veg)2,2.4993911671260138e-5,9.218308112160928e-6,2.7113339418854747,0.006943116586348872,Age.4.12.months.Home.Grown.Fruit.Veg,PANTOSYN_PWY,0.006943116586348872,6.926027771424718e-6,4.306179557109556e-5
factor(Age.1.5.years.Home.Grown.Fruit.Veg)2,1.9718811798587886e-5,9.107764360172168e-6,2.1650551132852467,0.030878609574232593,Age.1.5.years.Home.Grown.Fruit.Veg,PANTOSYN_PWY,0.030878609574232593,1.8675936526504357e-6,3.7570029944525335e-5
factor(Age.5.10.years.Home.Grown.Fruit.Veg)2,1.3639051248874898e-5,9.173296507132005e-6,1.486821148566481,0.13772273291809442,Age.5.10.years.Home.Grown.Fruit.Veg,PANTOSYN_PWY,0.13772273291809442,-4.34060990510383e-6,3.161871240285362e-5
factor(Age.10.18.years.Home.Grown.Fruit.Veg)2,1.5351686853448265e-5,9.372031520152046e-6,1.6380319272762336,0.10207447022560087,Age.10.18.years.Home.Grown.Fruit.Veg,PANTOSYN_PWY,0.10207447022560087,-3.0174949260497436e-6,3.3720868632946275e-5
factor(Age.4.12.months.Milk.Beverages)2,4.119010668276925e-6,1.5010517529164064e-5,0.27440830472860533,0.7838899111831655,Age.4.12.months.Milk.Beverages,PANTOSYN_PWY,0.7838899111831655,-2.5301603688884642e-5,3.353962502543849e-5
factor(Age.1.5.years.Milk.Beverages)2,-2.4846908306878335e-5,1.0840610734880083e-5,-2.292021078381908,0.022340074468039567,Age.1.5.years.Milk.Beverages,PANTOSYN_PWY,0.022340074468039567,-4.6094505347243296e-5,-3.5993112665133752e-6
factor(Age.5.10.years.Milk.Beverages)2,-2.4203713364914173e-5,9.28969118985567e-6,-2.605437884883041,0.00946238799852303,Age.5.10.years.Milk.Beverages,PANTOSYN_PWY,0.00946238799852303,-4.2411508097031284e-5,-5.995918632797062e-6
factor(Age.10.18.years.Milk.Beverages)2,-3.0841300964369466e-5,8.772270366378723e-6,-3.515771821463028,4.804371426835842e-4,Age.10.18.years.Milk.Beverages,PANTOSYN_PWY,4.804371426835842e-4,-4.803495088247176e-5,-1.364765104626717e-5
factor(Age.4.12.months.Processed.Meat.Seafood)2,5.723868275862114e-6,1.858483380453275e-5,0.30798598126102644,0.7582274397062271,Age.4.12.months.Processed.Meat.Seafood,PANTOSYN_PWY,0.7582274397062271,-3.070240598102208e-5,4.21501425327463e-5
factor(Age.1.5.years.Processed.Meat.Seafood)2,-3.3155799619676506e-5,9.586717473888575e-6,-3.4585143152474496,5.918432520943312e-4,Age.1.5.years.Processed.Meat.Seafood,PANTOSYN_PWY,5.918432520943312e-4,-5.1945765868498115e-5,-1.4365833370854901e-5
factor(Age.5.10.years.Processed.Meat.Seafood)2,-3.2995704898884236e-5,8.735812248930964e-6,-3.7770620474269068,1.7874140512450884e-4,Age.5.10.years.Processed.Meat.Seafood,PANTOSYN_PWY,1.7874140512450884e-4,-5.0117896906788925e-5,-1.5873512890979547e-5
factor(Age.10.18.years.Processed.Meat.Seafood)2,-3.456679248396309e-5,9.004350178210583e-6,-3.8388991764903215,1.4024089936782462e-4,Age.10.18.years.Processed.Meat.Seafood,PANTOSYN_PWY,1.4024089936782462e-4,-5.221531883325583e-5,-1.6918266134670348e-5
factor(Age.4.12.months.Processed.Carbs)2,3.9249148877615237e-7,1.3312907277427409e-5,0.029482026772742427,0.9764925100281845,Age.4.12.months.Processed.Carbs,PANTOSYN_PWY,0.9764925100281845,-2.5700806774981566e-5,2.6485789752533872e-5
factor(Age.1.5.years.Processed.Carbs)2,-2.988528679780258e-5,8.832880180569327e-6,-3.3834135850211786,7.748811537403839e-4,Age.1.5.years.Processed.Carbs,PANTOSYN_PWY,7.748811537403839e-4,-4.719773195171846e-5,-1.2572841643886703e-5
factor(Age.5.10.years.Processed.Carbs)2,-4.149070330004652e-5,8.779090005533973e-6,-4.726082461154005,3.016710920217252e-6,Age.5.10.years.Processed.Carbs,PANTOSYN_PWY,3.016710920217252e-6,-5.869771971089311e-5,-2.4283686889199936e-5
factor(Age.10.18.years.Processed.Carbs)2,-4.096639791846641e-5,9.445157437450265e-6,-4.337291166374178,1.7613699638860117e-5,Age.10.18.years.Processed.Carbs,PANTOSYN_PWY,1.7613699638860117e-5,-5.947890649586893e-5,-2.2453889341063886e-5
factor(Age.4.12.months.Processed.Fruit)2,2.0613729128014455e-6,1.4595366941730983e-5,0.1412347439451886,0.8877442504291241,Age.4.12.months.Processed.Fruit,PANTOSYN_PWY,0.8877442504291241,-2.6545546292991283e-5,3.066829211859417e-5
factor(Age.1.5.years.Processed.Fruit)2,-2.537341013803063e-5,1.0230959008548777e-5,-2.480061753431827,0.013480776863909966,Age.1.5.years.Processed.Fruit,PANTOSYN_PWY,0.013480776863909966,-4.542608979478623e-5,-5.320730481275027e-6
factor(Age.5.10.years.Processed.Fruit)2,-2.003453157323274e-5,9.190229201297615e-6,-2.1799817104021697,0.029748050253886868,Age.5.10.years.Processed.Fruit,PANTOSYN_PWY,0.029748050253886868,-3.804738080777607e-5,-2.0216823386894125e-6
factor(Age.10.18.years.Processed.Fruit)2,-2.2085199463471323e-5,8.875208290662456e-6,-2.48841477745452,0.013173713999861733,Age.10.18.years.Processed.Fruit,PANTOSYN_PWY,0.013173713999861733,-3.948060771316974e-5,-4.6897912137729105e-6
factor(Age.4.12.months.Processed.Veg)2,3.489189866386716e-5,9.137870033730191e-6,3.8183842115364226,1.5204916362561715e-4,Age.4.12.months.Processed.Veg,PANTOSYN_PWY,1.5204916362561715e-4,1.6981673397755986e-5,5.2802123929978334e-5
factor(Age.1.5.years.Processed.Veg)2,2.558238171255103e-5,8.79104103842663e-6,2.9100514490522293,0.003782626841085298,Age.1.5.years.Processed.Veg,PANTOSYN_PWY,0.003782626841085298,8.351941277234835e-6,4.2812822147867224e-5
factor(Age.5.10.years.Processed.Veg)2,1.9996828912111462e-5,9.243837425565898e-6,2.163260558521482,0.031017119823128356,Age.5.10.years.Processed.Veg,PANTOSYN_PWY,0.031017119823128356,1.8789075580023027e-6,3.811475026622062e-5
factor(Age.10.18.years.Processed.Veg)2,2.248342746171652e-5,9.964214320596668e-6,2.2564174894594387,0.02449641828181173,Age.10.18.years.Processed.Veg,PANTOSYN_PWY,0.02449641828181173,2.953567393347052e-6,4.201328753008599e-5
factor(Age.4.12.months.Fast.food)2,3.3873337473233344e-5,3.0930372384711036e-5,1.095148065206516,0.27400675418112025,Age.4.12.months.Fast.food,PANTOSYN_PWY,0.27400675418112025,-2.6750192400800288e-5,9.449686734726698e-5
factor(Age.1.5.years.Fast.food)2,-1.6123820646708416e-5,1.3184494030647303e-5,-1.2229381430359527,0.22195691439977466,Age.1.5.years.Fast.food,PANTOSYN_PWY,0.22195691439977466,-4.196542894677713e-5,9.717787653360299e-6
factor(Age.5.10.years.Fast.food)2,-2.456179941596365e-5,9.810937988065743e-6,-2.5035118401361016,0.01262983005303516,Age.5.10.years.Fast.food,PANTOSYN_PWY,0.01262983005303516,-4.3791237872572505e-5,-5.332360959354795e-6
factor(Age.10.18.years.Fast.food)2,-2.7413728489082964e-5,8.78477991207302e-6,-3.1205936589723753,0.0019142966057497266,Age.10.18.years.Fast.food,PANTOSYN_PWY,0.0019142966057497266,-4.4631897116746084e-5,-1.0195559861419848e-5
factor(Age.4.12.months.Soft.Drink)2,5.048852494577071e-6,2.5495428803726473e-5,0.19802971479495643,0.8431067143417454,Age.4.12.months.Soft.Drink,PANTOSYN_PWY,0.8431067143417454,-4.492218796072682e-5,5.501989294988096e-5
factor(Age.1.5.years.Soft.Drink)2,-2.4130391122715434e-5,1.1075914714417527e-5,-2.1786364146795827,0.029848550834974296,Age.1.5.years.Soft.Drink,PANTOSYN_PWY,0.029848550834974296,-4.583918396297379e-5,-2.4215982824570803e-6
factor(Age.5.10.years.Soft.Drink)2,-3.484536621524016e-5,8.880395248208333e-6,-3.9238530765024677,9.995664906426817e-5,Age.5.10.years.Soft.Drink,PANTOSYN_PWY,9.995664906426817e-5,-5.2250940901728495e-5,-1.743979152875183e-5
factor(Age.10.18.years.Soft.Drink)2,-3.531616172090458e-5,8.959571937609635e-6,-3.9417242215175223,9.301059892536024e-5,Age.10.18.years.Soft.Drink,PANTOSYN_PWY,9.301059892536024e-5,-5.287692271861946e-5,-1.7755400723189693e-5
factor(Age.4.12.months.Packaged.Snacks)2,2.897346342046e-7,1.6401964958240724e-5,0.017664629508858366,0.9859137839844229,Age.4.12.months.Packaged.Snacks,PANTOSYN_PWY,0.9859137839844229,-3.185811668394722e-5,3.243758595235642e-5
factor(Age.1.5.years.Packaged.Snacks)2,-2.690647400268126e-5,8.9530774414027e-6,-3.0052765854849746,0.0027931550619822868,Age.1.5.years.Packaged.Snacks,PANTOSYN_PWY,0.0027931550619822868,-4.4454505787830555e-5,-9.358442217531966e-6
factor(Age.5.10.years.Packaged.Snacks)2,-3.684738429590018e-5,8.804301410556313e-6,-4.185157070124877,3.393449935046966e-5,Age.5.10.years.Packaged.Snacks,PANTOSYN_PWY,3.393449935046966e-5,-5.4103815060590547e-5,-1.9590953531209805e-5
factor(Age.10.18.years.Packaged.Snacks)2,-3.622864159966143e-5,9.625085822752976e-6,-3.763981149551899,1.880734509240325e-4,Age.10.18.years.Packaged.Snacks,PANTOSYN_PWY,1.880734509240325e-4,-5.5093809812257266e-5,-1.73634733870656e-5
P80,4.097325676178806e-12,2.4934203573598523e-12,1.6432550829565062,0.1009975131500385,P80,PEPTIDOGLYCANSYN_PWY,0.1009975131500385,-7.897782242465048e-13,8.984429576604116e-12
CMC,1.3139029821817925e-12,8.347575081297931e-13,1.5739936081862698,0.11616037114406798,CMC,PEPTIDOGLYCANSYN_PWY,0.11616037114406798,-3.2222173375260203e-13,2.950027698116187e-12
CRN,3.678139822001092e-12,1.7914930709085723e-12,2.0531141770677848,0.04061329185711041,CRN,PEPTIDOGLYCANSYN_PWY,0.04061329185711041,1.6681340302029018e-13,7.189466240981893e-12
AlSiO,6.37799075717928e-10,6.046796604246139e-10,1.0547718361653793,0.29207044174185637,AlSiO,PEPTIDOGLYCANSYN_PWY,0.29207044174185637,-5.473730587143152e-10,1.822971210150171e-9
SO32,1.5062030218205371e-10,1.50509629761532e-10,1.000735317871003,0.31746863067400755,SO32,PEPTIDOGLYCANSYN_PWY,0.31746863067400755,-1.4437857215054902e-10,4.456191765146564e-10
TiO2,3.7659189180846923e-11,7.793798425562111e-11,0.4831942927511733,0.6291823162652154,TiO2,PEPTIDOGLYCANSYN_PWY,0.6291823162652154,-1.1509925996017043e-10,1.904176383218643e-10
Asp,6.730184797866183e-11,5.297110091118658e-11,1.2705389697582978,0.20451992779171385,Asp,PEPTIDOGLYCANSYN_PWY,0.20451992779171385,-3.6521509807263867e-11,1.7112520576458752e-10
Suc,9.763653870399653e-11,8.256068391142871e-11,1.1826033176849797,0.2375630306218504,Suc,PEPTIDOGLYCANSYN_PWY,0.2375630306218504,-6.418240176240373e-11,2.5945547917039676e-10
Sac,1.8047422138077935e-11,1.1429427415684103e-10,0.15790311694278095,0.8746008146432286,Sac,PEPTIDOGLYCANSYN_PWY,0.8746008146432286,-2.059693552093305e-10,2.4206419948548635e-10
TotalAd,8.036246558008752e-13,4.632487576653711e-13,1.7347583614706106,0.08343779523629632,TotalAd,PEPTIDOGLYCANSYN_PWY,0.08343779523629632,-1.0434290922325214e-13,1.7115922208250026e-12
TotalAs,2.7758183548870863e-11,2.6455966675426247e-11,1.0492220484483066,0.2946140013435605,TotalAs,PEPTIDOGLYCANSYN_PWY,0.2946140013435605,-2.4095511134964578e-11,7.961187823270631e-11
TotalEM,7.992116345559623e-13,4.65402616708841e-13,1.7172478320119857,0.0865912558491113,TotalEM,PEPTIDOGLYCANSYN_PWY,0.0865912558491113,-1.1297749419336594e-13,1.7114007633052906e-12
P80.Annual.Intake,1.113879804162868e-7,7.363584003048797e-8,1.5126870335174833,0.13103127418063756,P80.Annual.Intake,PEPTIDOGLYCANSYN_PWY,0.13103127418063756,-3.2938266043469624e-8,2.557142268760432e-7
CMC.Annual.Intake,3.4860178943630364e-8,2.4662608600957943e-8,1.4134830385410377,0.15817570294864627,CMC.Annual.Intake,PEPTIDOGLYCANSYN_PWY,0.15817570294864627,-1.34785339142472e-8,8.319889180150792e-8
CRN.Annual.Intake,1.021127292290621e-7,5.288281034234797e-8,1.9309247857293121,0.054093439568171954,CRN.Annual.Intake,PEPTIDOGLYCANSYN_PWY,0.054093439568171954,-1.537579041939915e-9,2.0576303750006413e-7
AlSiO.Annual.Intake,8.912813484582314e-6,1.4243290792042251e-5,0.6257552144875057,0.5317792507416381,AlSiO.Annual.Intake,PEPTIDOGLYCANSYN_PWY,0.5317792507416381,-1.9004036467820496e-5,3.682966343698513e-5
SO32.Annual.Intake,2.410690589691416e-6,3.979896129529319e-6,0.6057169612555983,0.5449951059219621,SO32.Annual.Intake,PEPTIDOGLYCANSYN_PWY,0.5449951059219621,-5.389905824186048e-6,1.0211287003568881e-5
TiO2.Annual.Intake,-3.4168256171919545e-7,1.3206447495703138e-6,-0.25872405264956044,0.7959614263457544,TiO2.Annual.Intake,PEPTIDOGLYCANSYN_PWY,0.7959614263457544,-2.9301462708770103e-6,2.2467811474386192e-6
Asp.Annual.Intake,1.2178475227373337e-6,1.3773177135793827e-6,0.8842168446177776,0.3770312563925904,Asp.Annual.Intake,PEPTIDOGLYCANSYN_PWY,0.3770312563925904,-1.4816951958782562e-6,3.9173902413529235e-6
Suc.Annual.Intake,1.7445628405309017e-6,2.159668898680836e-6,0.8077918062331274,0.4196190816854227,Suc.Annual.Intake,PEPTIDOGLYCANSYN_PWY,0.4196190816854227,-2.488388200883537e-6,5.97751388194534e-6
Sac.Annual.Intake,-4.0223659207641847e-7,2.9816857956797478e-6,-0.1349024074432091,0.8927467878663999,Sac.Annual.Intake,PEPTIDOGLYCANSYN_PWY,0.8927467878663999,-6.2463407516087235e-6,5.441867567455887e-6
TotalAd.Annual.Intake,2.1627769338853978e-8,1.3694888639118889e-8,1.5792585035759357,0.11494951968526489,TotalAd.Annual.Intake,PEPTIDOGLYCANSYN_PWY,0.11494951968526489,-5.214212393819043e-9,4.8469751071527e-8
TotalAs.Annual.Intake,4.6630425169289603e-7,6.932991130648803e-7,0.67258740550164,0.5015403436910555,TotalAs.Annual.Intake,PEPTIDOGLYCANSYN_PWY,0.5015403436910555,-8.925620099142694e-7,1.8251705133000614e-6
TotalEM.Annual.Intake,2.1669316489694872e-8,1.3766561534648092e-8,1.5740543806205267,0.11614774872292447,TotalEM.Annual.Intake,PEPTIDOGLYCANSYN_PWY,0.11614774872292447,-5.313144118215388e-9,4.865177709760513e-8
Protein.intake,2.5092094985993805e-8,3.0048218982268906e-8,0.8350609731911349,0.40412356252852755,Protein.intake,PEPTIDOGLYCANSYN_PWY,0.40412356252852755,-3.380241421925325e-8,8.398660419124086e-8
Total.Fat.intake,4.5757153930376215e-8,6.242707209809977e-8,0.7329697259943899,0.46395600071979737,Total.Fat.intake,PEPTIDOGLYCANSYN_PWY,0.46395600071979737,-7.659990738189934e-8,1.6811421524265178e-7
Saturated.Fat.intake,2.929881133056439e-7,2.2256414428538464e-7,1.316420999646545,0.1886984379760677,Saturated.Fat.intake,PEPTIDOGLYCANSYN_PWY,0.1886984379760677,-1.4323760949371e-7,7.292138361049978e-7
Monounsaturated.Fat.intake,-5.466068167784756e-8,1.3574653282189902e-7,-0.40266723975604585,0.6873829880751143,Monounsaturated.Fat.intake,PEPTIDOGLYCANSYN_PWY,0.6873829880751143,-3.2072388600876964e-7,2.1140252265307452e-7
Polyunsaturated.Fat.intake,2.592876617206217e-7,5.178679634309592e-7,0.500682954015535,0.6168374397061909,Polyunsaturated.Fat.intake,PEPTIDOGLYCANSYN_PWY,0.6168374397061909,-7.557335466040583e-7,1.2743088700453019e-6
Omega.3.Fatty.Acid.intake,-6.218392387240228e-8,3.2353640493401196e-8,-1.922007011392898,0.05523738503380749,Omega.3.Fatty.Acid.intake,PEPTIDOGLYCANSYN_PWY,0.05523738503380749,-1.2559705923946864e-7,1.2292114946640665e-9
Omega.6.Fatty.Acid.intake,7.170397448174787e-7,4.980203621049382e-7,1.4397799756355962,0.15062960810802598,Omega.6.Fatty.Acid.intake,PEPTIDOGLYCANSYN_PWY,0.15062960810802598,-2.590801649082e-7,1.6931596545431575e-6
Cholesterol.Intake,5.6305089906037145e-9,6.043751113667061e-9,0.9316248939952441,0.3520266477718389,Cholesterol.Intake,PEPTIDOGLYCANSYN_PWY,0.3520266477718389,-6.215243192183725e-9,1.7476261173391156e-8
Alcohol.Intake,1.3500549227985996e-6,5.900477777961402e-7,2.2880433985212627,0.022596901549011093,Alcohol.Intake,PEPTIDOGLYCANSYN_PWY,0.022596901549011093,1.935612783181647e-7,2.5065485672790344e-6
Fibre.Intake,2.843513535132619e-7,1.8048775780680022e-7,1.5754606127781838,0.11584978797855795,Fibre.Intake,PEPTIDOGLYCANSYN_PWY,0.11584978797855795,-6.94046517880665e-8,6.381073588145903e-7
Vitamin.B1,-1.6126260651692825e-6,1.3830507098607536e-6,-1.1659920013573781,0.244231197132963,Vitamin.B1,PEPTIDOGLYCANSYN_PWY,0.244231197132963,-4.323405456496359e-6,1.0981533261577944e-6
