term,estimate,std.error,statistic,p.value,metadata_var,pathway,fdr
factor(crp).9,-2.839607091948307e-5,6.539284753279162e-5,-0.4342381772753312,0.6643699782301787,crp,PANTOSYN_PWY,0.8727862944121898
factor(crp)<0.6,-3.733512890197888e-5,2.299492027728196e-5,-1.623625063786999,0.10531208526776681,crp,PANTOSYN_PWY,0.5026258615052507
factor(crp)<1,-1.6418969193305311e-4,9.140848608874576e-5,-1.7962193551006442,0.07327971943521402,crp,PANTOSYN_PWY,0.4526100318057337
factor(crp)<5,-6.457672041659629e-5,2.2141786504617493e-5,-2.9165090361217842,0.0037567270787023516,crp,PANTOSYN_PWY,0.14498004959072588
factor(crp)0,-3.3651148295296304e-5,1.817830567037258e-5,-1.8511707804617743,0.06494601183002721,crp,PANTOSYN_PWY,0.42620820263455356
factor(crp)1,-1.1250282531444426e-4,4.150220931678586e-5,-2.710767141472194,0.007027241593000647,crp,PANTOSYN_PWY,0.18446509181626697
factor(crp)1.1,-5.424926933020103e-5,5.374616620006035e-5,-1.00936072590309,0.31346486764682596,crp,PANTOSYN_PWY,0.6834874084067081
factor(crp)1.2,7.081846253382689e-6,9.1622292409772e-5,0.07729392124036588,0.9384317332877221,crp,PANTOSYN_PWY,0.9853533199521083
factor(crp)1.3,1.5036531524940305e-6,9.17368748247975e-5,0.016390935001500358,0.9869313943254512,crp,PANTOSYN_PWY,0.9947276382023225
factor(crp)1.4,1.2489626219258884e-4,9.162578207684475e-5,1.363112645388836,0.17368043455545953,crp,PANTOSYN_PWY,0.6350823111172186
factor(crp)1.5,9.797150674940471e-5,9.165645748650006e-5,1.068899119997462,0.2858157625651025,crp,PANTOSYN_PWY,0.6669034459852392
factor(crp)1.6,-1.5572785082633203e-4,9.178090329427624e-5,-1.6967347807312736,0.0905924011745942,crp,PANTOSYN_PWY,0.46420341019580175
factor(crp)1.7,-2.823329885640421e-5,6.51441383860234e-5,-0.43339737934827965,0.6649800338378589,crp,PANTOSYN_PWY,0.8727862944121898
factor(crp)1.8,-2.3022078992263466e-5,9.162242069168716e-5,-0.25127123708872107,0.8017446602013162,crp,PANTOSYN_PWY,0.925749321984096
factor(crp)10,-8.558550882979818e-5,6.538607766450902e-5,-1.3089255677474783,0.1913763327087591,crp,PANTOSYN_PWY,0.6547113593494667
factor(crp)10.25,-2.1636549200515537e-5,9.135933873450105e-5,-0.23682909158737905,0.812921156894352,crp,PANTOSYN_PWY,0.925749321984096
factor(crp)10.8,-1.0842607910731218e-4,9.162871052425468e-5,-1.1833199276400506,0.23744623682827307,crp,PANTOSYN_PWY,0.6561014438675966
factor(crp)11,-7.7875313431258e-5,5.288580794787998e-5,-1.472518175537862,0.1417357278667862,crp,PANTOSYN_PWY,0.5831820287951904
factor(crp)11.4,4.7507356252361315e-5,9.161587310734575e-5,0.5185494024239363,0.6043866543863663,crp,PANTOSYN_PWY,0.8280568931011677
factor(crp)113.2,-1.2767750692167606e-5,9.197033863382765e-5,-0.13882465675157898,0.8896646464959388,crp,PANTOSYN_PWY,0.9630390503306553
factor(crp)12,-7.454553606339575e-5,9.167467166927176e-5,-0.8131530193239025,0.4166561036365306,crp,PANTOSYN_PWY,0.7415066251158595
factor(crp)12.31,-1.1276754154619428e-4,9.13491627833601e-5,-1.2344671599632404,0.21781656757479198,crp,PANTOSYN_PWY,0.6547113593494667
factor(crp)13,-1.9054282756933094e-6,6.497107517521803e-5,-0.029327331748083774,0.9766194267200494,crp,PANTOSYN_PWY,0.9947276382023225
factor(crp)13.5,-1.9861461515749757e-4,9.178910878848388e-5,-2.163814615688003,0.031121497157143296,crp,PANTOSYN_PWY,0.27231310012500387
factor(crp)14,2.5288831448369554e-5,9.174028988684977e-5,0.27565676410615425,0.7829664281323532,crp,PANTOSYN_PWY,0.925749321984096
factor(crp)14.3,-9.384122589633735e-5,9.137721924984085e-5,-1.0269652181005802,0.30511138771019025,crp,PANTOSYN_PWY,0.6834874084067081
factor(crp)15,1.1546982747498173e-4,9.149868910039876e-5,1.2619834077434722,0.20775399752531812,crp,PANTOSYN_PWY,0.6547113593494667
factor(crp)16,-1.359894944233613e-4,4.636861811937557e-5,-2.932791615080217,0.0035695361916793485,crp,PANTOSYN_PWY,0.14498004959072588
factor(crp)19,-1.0132067194433524e-4,9.171841622159267e-5,-1.1046927772885156,0.2700144857356105,crp,PANTOSYN_PWY,0.6572857497958098
factor(crp)2,-8.612601629985198e-5,9.130490003577654e-5,-0.9432792354638657,0.3461569464577935,crp,PANTOSYN_PWY,0.6856333752992818
factor(crp)2.1,1.3011152115321842e-5,6.533105402904102e-5,0.1991572355397498,0.8422497410845449,crp,PANTOSYN_PWY,0.9309076085671286
factor(crp)2.2,1.5467601383736858e-4,6.62240291256272e-5,2.335647889136248,0.02004618199882167,crp,PANTOSYN_PWY,0.20872802894460218
factor(crp)2.3,-8.633314998922365e-5,9.139877083880451e-5,-0.9445767070706581,0.34549477048858734,crp,PANTOSYN_PWY,0.6856333752992818
factor(crp)2.6,-6.075902140954973e-7,9.188559189153975e-5,-0.006612464496204007,0.9947276382023225,crp,PANTOSYN_PWY,0.9947276382023225
factor(crp)2.7,-5.282588657310734e-5,9.201512853949677e-5,-0.574100013895348,0.5662508529049682,crp,PANTOSYN_PWY,0.8257824938197453
factor(crp)2.8,-4.7206339683832964e-5,9.175964323308724e-5,-0.51445644316554,0.607241721607523,crp,PANTOSYN_PWY,0.8280568931011677
factor(crp)2.9,-1.7636311206606177e-4,9.154673046654957e-5,-1.9264818215490875,0.054814079062793106,crp,PANTOSYN_PWY,0.3836985534395517
factor(crp)20,-4.275985394520147e-5,6.507359048329273e-5,-0.6570999637123115,0.5115273813878991,crp,PANTOSYN_PWY,0.80164738874223
factor(crp)23,-1.4986740440251728e-5,9.138722905806521e-5,-0.1639916276565243,0.8698277650218886,crp,PANTOSYN_PWY,0.9513741179926907
