term,estimate,std.error,statistic,p.value,metadata_var,arg_gene,fdr
totaladmgkgday,-6.494804333541885e-4,0.0026413168165759227,-0.24589266583936115,0.8058735853001211,totaladmgkgday,Enterococcus_faecium_liaR_mutant_conferring_daptomycin_resistance,0.8058735853001211
totalasmgkgday,0.19712583417609905,0.15075255806691154,1.3076118687724338,0.1916497298985988,totalasmgkgday,Enterococcus_faecium_liaR_mutant_conferring_daptomycin_resistance,0.1916497298985988
totalemmgkgday,-7.378795096088848e-4,0.0026494360923062944,-0.2785043624005936,0.7807487553523796,totalemmgkgday,Enterococcus_faecium_liaR_mutant_conferring_daptomycin_resistance,0.7807487553523796
p80,7.367163717667992e-8,8.957219376113789e-8,0.8224833409030935,0.4112216159666121,p80,oleC,0.4112216159666121
cmc,2.384203811102534e-8,2.994230016603962e-8,0.7962660843961092,0.42628197830187664,cmc,oleC,0.42628197830187664
crn,6.215555679682603e-8,6.442815237754746e-8,0.9647266684382927,0.33518102814534734,crn,oleC,0.33518102814534734
alsio,-2.758449855036705e-6,2.201508304277512e-5,-0.1252981807825599,0.9003414119134584,alsio,oleC,0.9003414119134584
so32,1.915281770473714e-6,5.854355256851269e-6,0.3271550301345801,0.7436972230304759,so32,oleC,0.7436972230304759
tio2,-1.7221029894607833e-6,2.9011414174258562e-6,-0.59359498269091,0.553070428756057,tio2,oleC,0.553070428756057
asp,-1.0116382712368698e-6,2.1683959947307132e-6,-0.4665376036919411,0.6410482938855753,asp,oleC,0.6410482938855753
suc,-7.906782037909954e-7,3.4089701048249574e-6,-0.23194049213628842,0.8166858337234101,suc,oleC,0.8166858337234101
sac,-3.2999634615826053e-7,4.5422701918749025e-6,-0.07265009174235157,0.9421156690020127,sac,oleC,0.9421156690020127
totalad,1.3968880360811019e-8,1.6665923336375796e-8,0.8381702038867485,0.4023638986494733,totalad,oleC,0.4023638986494733
totalas,-3.5928324836877485e-7,1.0959142934656911e-6,-0.32783881961479555,0.7431804583483883,totalas,oleC,0.7431804583483883
totalem,1.4170252585656011e-8,1.671006333477285e-8,0.8480071141423137,0.39686842747964,totalem,oleC,0.39686842747964
p80mgkgday,0.0020991777558156378,0.002644787928135378,0.7937036211805439,0.42777195374888743,p80mgkgday,oleC,0.42777195374888743
cmcmgkgday,6.767120138492224e-4,8.842808405631423e-4,0.7652682075733627,0.444499245136602,cmcmgkgday,oleC,0.444499245136602
crnmgkgday,0.0018862665136991884,0.0019015880385833057,0.9919427738431023,0.3217402170412816,crnmgkgday,oleC,0.3217402170412816
alsiomgkgday,-0.08156399028139659,0.5178666394349217,-0.15749998951544053,0.8749190360406547,alsiomgkgday,oleC,0.8749190360406547
so32mgkgday,0.00592886318691964,0.15313084158230827,0.0387176294837566,0.9691320986629177,so32mgkgday,oleC,0.9691320986629177
tio2mgkgday,-0.028134564857617856,0.0485658122198813,-0.57930802701783,0.5626612801831252,tio2mgkgday,oleC,0.5626612801831252
aspmgkgday,-0.03753773475869616,0.0553046539532039,-0.6787445915574982,0.4976366437070766,aspmgkgday,oleC,0.4976366437070766
sucmgkgday,-0.054291981355153944,0.08727042579964445,-0.622112025439151,0.5341724665616789,sucmgkgday,oleC,0.5341724665616789
sacmgkgday,-3.5676660145577083e-4,0.11706355538908897,-0.0030476316926303063,0.9975696496825501,sacmgkgday,oleC,0.9975696496825501
totaladmgkgday,4.017711565158288e-4,4.926281880880873e-4,0.8155667219838175,0.41516463971742956,totaladmgkgday,oleC,0.41516463971742956
totalasmgkgday,-0.015420281606048832,0.028177391912761248,-0.5472572356515774,0.5844640028926056,totalasmgkgday,oleC,0.5844640028926056
totalemmgkgday,4.1193340730406847e-4,4.94135784366772e-4,0.8336441527543998,0.4049086306440143,totalemmgkgday,oleC,0.4049086306440143
p80,-4.630814353525544e-7,6.995512112643471e-7,-0.66196931389139535,0.5083173985219338,p80,basS,0.5083173985219338
cmc,-1.5336642849545706e-7,2.3383821795587017e-7,-0.6558655374477764,0.512233631575133,cmc,basS,0.512233631575133
crn,-3.5539533759090415e-7,5.032825852255818e-7,-0.7061546495426789,0.4804441013110947,crn,basS,0.4804441013110947
alsio,5.356707596309833e-5,1.7187713588166374e-4,0.3116591144500971,0.7554386895084554,alsio,basS,0.7554386895084554
so32,-4.221623534129901e-5,4.567384670262938e-5,-0.9242977850356686,0.35580863462710877,so32,basS,0.35580863462710877
tio2,2.3932273192158373e-5,2.263336113389004e-5,1.057389269343801,0.29088062001422027,tio2,basS,0.29088062001422027
asp,-8.258168078146258e-6,1.6930306380205855e-5,-0.4877742843331726,0.6259386403520006,asp,basS,0.6259386403520006
