term,estimate,std.error,statistic,p.value,metadata_var,arg_gene,fdr
factor(crp)25,-9.587053524222084,23.902083467994334,-0.40109698123427023,0.6885815138782386,crp,Enterococcus_faecium_liaR_mutant_conferring_daptomycin_resistance,0.821129609892523
factor(crp)3,-2.4509345361538077,23.916688525192985,-0.10247800541333642,0.9184330875747934,crp,Enterococcus_faecium_liaR_mutant_conferring_daptomycin_resistance,0.9362667397607116
factor(crp)3.1,-21.212234382416742,23.968167226147745,-0.8850169552920819,0.3767253777583115,crp,Enterococcus_faecium_liaR_mutant_conferring_daptomycin_resistance,0.821129609892523
factor(crp)3.11,-8.391224775044678,16.907395524810443,-0.4963049904836692,0.6199755516811316,crp,Enterococcus_faecium_liaR_mutant_conferring_daptomycin_resistance,0.821129609892523
factor(crp)3.3,6.686052974453362,16.99303904151129,0.39345834244954053,0.6942088401393205,crp,Enterococcus_faecium_liaR_mutant_conferring_daptomycin_resistance,0.821129609892523
factor(crp)3.5,-11.713032451702377,23.86970485063779,-0.4907070500031512,0.6239261318866114,crp,Enterococcus_faecium_liaR_mutant_conferring_daptomycin_resistance,0.821129609892523
factor(crp)3.7,-7.580134331382587,23.844989006650994,-0.31789212942259226,0.7507470719017354,crp,Enterococcus_faecium_liaR_mutant_conferring_daptomycin_resistance,0.821129609892523
factor(crp)3.8,-17.857142548059038,12.241209473459282,-1.458772728852971,0.14548064751692472,crp,Enterococcus_faecium_liaR_mutant_conferring_daptomycin_resistance,0.821129609892523
factor(crp)4,-11.56495094271203,23.886351172851324,-0.48416565841401876,0.6285563148539925,crp,Enterococcus_faecium_liaR_mutant_conferring_daptomycin_resistance,0.821129609892523
factor(crp)4.1,-16.92533466835353,17.17818057178316,-0.9852809846553275,0.3251334156599327,crp,Enterococcus_faecium_liaR_mutant_conferring_daptomycin_resistance,0.821129609892523
factor(crp)4.2,-12.091301863284835,23.836616800716172,-0.5072574671302159,0.612278017536573,crp,Enterococcus_faecium_liaR_mutant_conferring_daptomycin_resistance,0.821129609892523
factor(crp)4.25,-11.4634507651911,23.89895817928399,-0.4796632003451852,0.6317518435765025,crp,Enterococcus_faecium_liaR_mutant_conferring_daptomycin_resistance,0.821129609892523
factor(crp)4.28,-10.97160297216854,23.87042196190711,-0.4596317144991086,0.6460520027977867,crp,Enterococcus_faecium_liaR_mutant_conferring_daptomycin_resistance,0.821129609892523
factor(crp)4.3,-15.819378017669381,23.964072068271292,-0.6601289619143826,0.509584031511218,crp,Enterococcus_faecium_liaR_mutant_conferring_daptomycin_resistance,0.821129609892523
factor(crp)4.33,-13.330691530942165,23.823640910051935,-0.5595572725962945,0.5761218581845555,crp,Enterococcus_faecium_liaR_mutant_conferring_daptomycin_resistance,0.821129609892523
factor(crp)4.49,-12.208389568067908,23.829129762062777,-0.5123304833189629,0.6087270788575581,crp,Enterococcus_faecium_liaR_mutant_conferring_daptomycin_resistance,0.821129609892523
factor(crp)4.5,-9.674394453387665,23.831469004958834,-0.40595040328292914,0.6850149820612819,crp,Enterococcus_faecium_liaR_mutant_conferring_daptomycin_resistance,0.821129609892523
factor(crp)4.55,-9.996476266699634,23.826182164347138,-0.4195584587470373,0.6750528610184274,crp,Enterococcus_faecium_liaR_mutant_conferring_daptomycin_resistance,0.821129609892523
factor(crp)4.6,-15.481346176461296,24.01328631705301,-0.6446991874438791,0.519523818681558,crp,Enterococcus_faecium_liaR_mutant_conferring_daptomycin_resistance,0.821129609892523
factor(crp)4.8,21.12604099537425,16.896844032265953,1.250295082030247,0.21198622119355018,crp,Enterococcus_faecium_liaR_mutant_conferring_daptomycin_resistance,0.821129609892523
factor(crp)4.9,-18.361529396614717,24.02602150568388,-0.7642351186720988,0.445216880034921,crp,Enterococcus_faecium_liaR_mutant_conferring_daptomycin_resistance,0.821129609892523
factor(crp)40,-12.197695799364794,23.829759441749236,-0.5118681885640309,0.6090502880045066,crp,Enterococcus_faecium_liaR_mutant_conferring_daptomycin_resistance,0.821129609892523
factor(crp)40.2,-12.441114975098031,23.818123178018563,-0.5223381742596652,0.6017491798554919,crp,Enterococcus_faecium_liaR_mutant_conferring_daptomycin_resistance,0.821129609892523
factor(crp)5,-4.547670910331138,10.03413334496318,-0.45322009923397377,0.6506573744508208,crp,Enterococcus_faecium_liaR_mutant_conferring_daptomycin_resistance,0.821129609892523
factor(crp)5.1,-18.351342787389353,17.13906600229834,-1.070731788122436,0.28499178742901166,crp,Enterococcus_faecium_liaR_mutant_conferring_daptomycin_resistance,0.821129609892523
factor(crp)5.29,-13.493273065292637,23.832801369059563,-0.56616395430585,0.5716274166317231,crp,Enterococcus_faecium_liaR_mutant_conferring_daptomycin_resistance,0.821129609892523
factor(crp)5.8,-18.33615435223448,24.029984967612695,-0.7630530929148609,0.44592059766738423,crp,Enterococcus_faecium_liaR_mutant_conferring_daptomycin_resistance,0.821129609892523
factor(crp)5.9,-18.7784051257185,23.969549692896305,-0.7834275306091265,0.43388000017080464,crp,Enterococcus_faecium_liaR_mutant_conferring_daptomycin_resistance,0.821129609892523
factor(crp)50.3,-19.28536226237214,23.922937243365443,-0.8061452515710861,0.42067973035035755,crp,Enterococcus_faecium_liaR_mutant_conferring_daptomycin_resistance,0.821129609892523
factor(crp)54,-10.442352046523693,23.83518070414562,-0.4381066867559963,0.6615659948408641,crp,Enterococcus_faecium_liaR_mutant_conferring_daptomycin_resistance,0.821129609892523
factor(crp)56,-8.600848825786864,23.920317043965323,-0.35956249283730574,0.71938057615840445,crp,Enterococcus_faecium_liaR_mutant_conferring_daptomycin_resistance,0.821129609892523
factor(crp)6,-8.091174237299738,9.111344337084347,-0.8880329771280419,0.3751030581527707,crp,Enterococcus_faecium_liaR_mutant_conferring_daptomycin_resistance,0.821129609892523
factor(crp)6.1,-13.680323392438364,23.846450689505538,-0.5736838396021287,0.5665321985109604,crp,Enterococcus_faecium_liaR_mutant_conferring_daptomycin_resistance,0.821129609892523
factor(crp)6.25,-11.627663552394575,23.879048262856077,-0.4869399912592595,0.6265907569936269,crp,Enterococcus_faecium_liaR_mutant_conferring_daptomycin_resistance,0.821129609892523
factor(crp)6.3,-11.681560463864018,23.95934948659813,-0.48755749693447237,0.6261536282818534,crp,Enterococcus_faecium_liaR_mutant_conferring_daptomycin_resistance,0.821129609892523
