feature	k149_101865_34	k149_103437_27	k149_106777_66	k149_107332_92	k149_110324_8	k149_110541_22	k149_112649_18	k149_115884_6	k149_116128_96	k149_117874_31	k149_118281_20	k149_122792_191	k149_130261_154	k149_130261_183	k149_130672_15	k149_131241_136	k149_134666_10	k149_137462_21	k149_145357_32	k149_148463_138	k149_148463_24	k149_154020_42	k149_1590_94	k149_163091_142	k149_163091_90	k149_163091_92	k149_16561_10	k149_168025_95	k149_168967_172	k149_17078_68	k149_191853_13	k149_198842_65	k149_211711_7	k149_212974_29	k149_218693_8	k149_25741_10	k149_277096_39	k149_28321_45	k149_29044_31	k149_305790_18	k149_34831_79	k149_43075_294	k149_43898_21	k149_43954_24	k149_44733_4	k149_45431_17	k149_45854_12	k149_49060_101	k149_49060_107	k149_49100_7	k149_49232_21	k149_49857_4	k149_54842_45	k149_59941_16	k149_63122_44	k149_6815_10	k149_69830_8	k149_7326_19	k149_74925_127	k149_78077_21	k149_78367_20	k149_78367_238	k149_78367_35	k149_85850_31	k149_85897_43	k149_91219_23	k149_99651_133	k149_99651_276
HK3012	18.54	97.526	0	1.333	0	0	0	0	45	0	0	10.956	4.742	11.427	0	0	0	4.818	11.587	14.131	0	21.004	3.778	8	3	8	4.995	6	0	0	0	189.621	0	0	0	53	0	0	18.424	121.7	7.012	18.361	0	3	1	0	0	27.072	3.292	10.452	5.758	0	0	0	3.406	0	0	2.763	82.592	0	10.874	0	3.236	0	2.172	0.279	17.935	6.158
HK3013	0	42.555	0	0	0	8.557	3	1	0	5.996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.567	3	0	1.293	0	3.038	1	2	0	0	0	0	0	0	0	0	0	4	3.595	0	0	0	0	9.694	3.944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HK3014	1.342	0	1.17	0	7.203	1.578	1	0	5.037	1	0	4.735	2.968	8.127	0	2	0	4.93	3.618	0	0	4.453	2.871	2	3.956	20	2.328	0	0	0	0	0	0	2.796	0	0	0	0	0	7.556	2.387	9.83	3.324	4.365	0	1	1.776	6.57	1.707	3.81	0	1	0	0	1	0	1.793	0	4.416	0	4.062	1.431	9	0	0	1.542	4.34	0
HK3015	0	69.681	0	0	0	3.393	2.347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.918	0	19.964	0	0	1	27	0	0	0	0	0	0	0	0	0	3	2.998	0	0	0	0	3.319	0	0	0	7.168	0	0	0	0	0	0	0	0	0	0	0	0
HK3019	0	1.236	0	0	0	0	0	0	0	0	0.515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.897	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.143	0	0	0	0	0
HK3027	0	0	0	0	1	44.583	17	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	5.576	0	9.211	16.537	19.374	0	0	0	0	1	0	0	9.481	49.662	0	0	1	1.012	1.548	49.03	0	0	6.142	0	0	0	0	0	0	0	10	0	0	0	0
HK3029	10.738	78.866	0	15.106	8.286	2.556	2	0	2	0	0.139	12.249	8.165	15.948	4	3.518	3	6.606	11.037	0	0	1	0	1.48	19	36.467	14	0	0	0	3	0	0	0	0	0	0	0	4.426	5.641	0	19.809	7.817	13.894	0	0	8.197	10.202	7.654	13.285	35.525	1	0	4.107	7.757	0	5	3.451	0	4	5.481	3.294	1.03	0	5.683	0	4.186	8.179
HK3036	0	0	0	0	0	1.288	3.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.394	6	0	0	0	1.902	0	7.798	0	0	0	0	0	0	0	0	2	0	6.341	0	0	0	0	1.052	3.174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HK3039	1	0	0	1.334	0	1.074	0	0	0	0	0	0	0	1	0	0	0	1.256	0	0	2	1	0	0	0	1	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HK3048	82.576	0	0	26.845	74.707	0	0	0	6.706	3.346	5.391	66.156	38.99	14.786	17.476	23.445	0	15.432	45.116	17	12.263	37.309	17.858	14.269	64.043	212.015	92.607	0	0	0	0	0	0	0	0	0	0	0	30.703	26.591	34.949	114.41	23.678	70.401	0	0	0	36.219	0	63.372	45.543	0	0	14.913	54.785	0	1.255	10.431	22.67	0	106.918	9.681	1.469	0	28.085	21.227	35.745	49.686
HK3058	61.644	0	0	34.034	59.945	0	0	0	1.909	0	0.68	84.144	44.293	61.083	26.166	14.176	0	95.963	42.768	15.324	63.244	31.385	12.011	28.283	56.403	152.537	54.811	33.74	0	0	0	0	0	0	0	0	0	0	30.559	43.027	5.851	94.667	28.826	33.497	0	0	0	49.73	23.827	31.241	118.338	0	0	8.209	26.397	0	3.701	17.281	7.858	0	58.464	36.573	22.98	0	58.096	6.173	40.586	71.751
HK3060	0	13.427	1	0	0	14.274	15	15.084	0	2.3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	9	1	4.425	18.757	10.111	1.172	8	87.106	107	0	0	0	0	0	0	16.838	12	18.802	0	0	0	0	0	65.789	0	0	6.498	0	0	0	1	0	0	0	65	0	0	0	0
HK3088	16.878	61.945	9.764	23.728	22.916	17.475	14.063	0	19.089	0	0	86.42	18.266	29.452	10.791	1.814	0	56.216	42	11.969	46.634	35	3.081	24	1	4	21.91	41.188	0	11.064	0	0	0	12.506	2.325	0	0	0	36	24.115	0	21.869	23.834	3	0	17.846	28.649	24.019	25.374	9.707	2.456	0	9.092	0	0	11.653	0	20.761	0	0	32.061	26.026	22.327	0	2.611	0	25.998	39.718
HK3095	0	0	3	0	0	4.113	4	0	0	0	0	2	0	1	0	0	0	3	3	0	1	0	0	0	0	0	1	1	3.194	5	0	0	0	0	1.159	13	0	0	0	0	0	0	1	0	0	7	16.758	2	0	0	1.5	0	12.403	0	0	0	0	0	0	0	1.063	0	0	0	0	0	3	2.885
HK3101	2	0	0	0	2.299	0	0	5.918	0	4.482	0	2.486	2	1.87	0	1	0	1.123	0	0	0	4.491	0	0	4	10	6	7	8.099	0	0	0	4.436	2.702	6	10	0	0	1	0	0	2.122	0	0	3	0	0	6.067	1	0	0	0	0	0	3.364	0	0	2.823	0	0	3.75	0	4.55	0	2	0	1.393	6
HK3104	15	0	0	6	1.556	6.232	4.826	0	5.529	47.863	0	12	6	0	2	0	0	24.76	2	3	13.155	2	0	3	9	21	2	7.53	0	3.971	0	0	0	12.594	0	0	0	0	8.298	5.758	1	2	2	6	0	5.409	20.593	10	5.768	0	15.266	1	5.476	0	7	0	0	3	0	0	6.535	1.087	7	0	5	0	2.447	11.611
HK3105	3.281	0	0	3	1.503	16.6	6	6.909	2	0	0	2.269	0	3.085	0	0	2	5.283	2.866	2.178	0	4	0	3.764	0	0	2.801	2	3.064	7.566	1.142	0	14.05	6.61	0	5	0	0	4	2.328	2	0	4.222	0	13	6	6.601	5.11	2	0	2.516	4.645	0	0	1	0	1	3	2.602	0	2.259	3.383	1	0	1.497	1	2.031	5
HK4003	0	64.643	3.021	0	12.985	26.98	9.535	0	2.44	1	1	0	2	0	3.836	2.207	0	0	2.666	7	0	0	1.222	2.926	0	1	1.694	0	0	11.721	0	0	0	12.91	1	16	0	0	2.017	0	1.083	4.734	0	0	3	16	42.436	6.15	1.681	1.036	0	0	14.869	0	1	0	0	0	19.865	0	6.148	0	0	0	4.317	0	4.926	0
HK4011	6	0	0	5	1.205	0	1	0	2.256	4.97	0	11	5	2	2	1	0	19	1.124	0	8.84	1.454	0	1	2	7	0	4	0	1	0	23.702	0	0	0	1	0	0	3	1.768	3	1.378	0	1	0	0	0	4	6	0	5.333	0	0	0	1	0	0	2	0	0	1.716	3	8	0	3	0	11.458	6
HK4013	6.525	0	2	2.42	4.052	1.477	0	0	1.448	17	4.103	16.42	2.664	10.159	5	3.489	33	8.505	10	0	8.524	7	0	10.321	0	0	5.912	3	4.012	6	44.438	0	0	1.552	0	2	0	0	18.186	7.736	7	3.572	4	0	7.694	4	1.134	10.436	3.26	3.359	3.588	1.379	0	0	0	1.154	0	3.422	10.648	33	2.536	4.124	5.379	0	0	0	0	16.692
HK4014	0	0	4.45	0	0	2.974	2	10.544	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	1	0	0	0	0	7	7	6.526	17	0	0	0	0	0	0	5.708	0	6.318	0	0	0	0	7.531	0	0	1	40.95	0	0	0	0	0	0	0	13	0	0	0	0
HK4015	8.629	0	2.161	1	8.769	21.487	9.808	10.15	0	1.455	1	12	4.46	13	1	0	3	9.123	7	4	1.64	11	1.684	2.295	7.778	29	12	9.315	0	16	1	0	20	8.203	5	0	0	0	9.757	3.742	1	7.473	2	9	7	10	16.903	8	5	0	5.942	8.453	11.606	0	1	0	0	2.539	1.74	4	6.12	1.342	6	0	1.36	1	3	4.705
HK4016	0	123.808	0	0	0	3.835	5	3.46	0	11.412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4.879	3	8.452	5	1	35	26	0	0	0	0	0	0	12.354	3	5.555	0	0	0	0	0	5.291	0	0	10.095	0	0	0	0	0	0	0	20	0	0	0	0
HK4020	0	35.679	4.766	4.957	1.469	16.167	6.345	0	2.321	0	0	3.392	0	1.123	0	0	0	3.076	1.101	0	0	0	1.966	0	0	0	1.051	0	4.557	11.578	0	0	0	0	1	14	29.337	25	2.084	4.529	3	1.674	0	0	3.307	13.792	28.564	7.33	1.742	0	52.245	0	46.083	0	0	0	0	1.258	12.748	0	2.83	0	1	21	0	0	0	0
HK4021	0	65.454	1	0	0	24.253	33	3.181	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	0	9.714	0	16.962	2	42	20	20	2	0	0	0	0	1	0	12.504	37.971	0	0	1.326	0	8.046	31.425	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0
KM1001	0	0	0	0	0	10.488	13	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1.199	0	3	0	0	4.443	0	10.383	0	0	0	0	1	0	0	0	0	5.737	12.234	0	0	0	1	5	0	0	0	1.378	0	0	1	2	0	0	0	0	0	0	0	0
KM1002	16.958	0	0	28.599	27.42	0	0	0	50.341	0	2.651	41.283	17.567	30.977	3.929	24	0	74.206	33.853	22.109	25.936	7.381	3.6	29.656	0	0	3.096	67	1.195	0	0	0	0	0	0	1	0	0	51.513	77.831	39.901	25.989	12.523	0	0	0	1	21.904	3.105	3.351	0	0	0	3.404	16.964	0	0	12.029	25.934	0	55.722	26.845	31.054	0	13.671	0	24.189	32.297
KM1003	7.645	1.07	0	40.33	27.163	6	0	0	108.55	0	12.041	10.194	13.977	9.924	7.917	23.077	0	2.794	11.463	38.858	3.501	30.854	1.727	67.434	0	0	24.371	0	0	0	0	0	0	0	1	0	0	0	28.115	109.31	19.761	49	6.105	0	0	0	1.431	78.902	18.135	21.65	245.656	0	1.115	0	45.192	2.658	8.228	0	190.285	2	72.178	0	11.667	0	40.86	22.56	18.286	25.616
KM1004	241.177	0	0	21.817	110.206	0	0	0	115.544	0	48.544	257.447	111.37	191.514	55.738	75.235	0	234.126	121.437	97.789	17.857	188.492	69.151	13.725	169.556	755.279	229.938	462.231	0	0	0	0	0	0	0	0	0	0	218.403	137.836	103.148	99.349	20.35	123.531	0	0	0	178.339	61.723	26.894	83.269	0	0	0	0	0	0	99.63	120.857	0	206.722	21.398	148.873	0	75.615	27.618	145.076	136.724
KM1005	0	23.591	0	0	3.018	6.434	8.423	4.986	0	1	1	1	1.416	0	0	3	0	0	1	0	0	1	0	2.645	0	0	1.233	2	0	9	0	0	2.443	21.711	0	0	0	0	1.269	6	2.563	0	1	0	1	6	17.255	1.356	0	0	21.403	4	19.979	0	1	0	0	0	7.837	0	1.148	0	0	0	0	0	1.048	0
KM1006	0	0	0	0	0	0	4	0	4.959	0	0	0	0	0	0	4	0	0	0	0	0	0	1.151	0	0	1	0	0	0	5	0	55.956	0	2.23	0	4	0	0	0	0	0	1	0	0	0	2	7.051	2.137	0	0	0	0	0	0	4.986	0	0	1	7.405	0	1.08	0	0	0	0	0	0	0
KM1007	0	0	2.176	34.845	24.39	5.757	7.694	0	34.228	21.193	4.466	17.31	14.262	22.129	3.472	0	0	3.057	15.174	18.645	34.466	39.115	0	54.837	0	0	19.262	0	0	3.457	0	1.489	2	5.759	0	3	0	0	12.501	100.579	9.371	11.037	1.176	0	4	7	6.344	57.471	17.362	13.567	560.558	3	27.986	0	77.559	3.814	4.4	0	165	0	51.434	0	6.633	0	3.613	15.325	20.118	24.476
KM1008	0	6.832	1.187	6.125	5.018	0	0	0	2.483	1	3	1.3	3.27	2.637	0	2.484	2	0	6.319	2.081	0	11.082	0	9.726	0	0	2.947	1	0	0	3.396	4	0	0	0	5	0	0	1.733	17.24	3.248	3.38	1	0	2	0	0	10.339	6.795	2.432	128.354	5.283	0	0	0	7.862	0	0	23.775	0	9.287	0	4.745	0	9.49	4.793	2.864	2.664
KM1009	23.636	0	0	3.922	18.604	0	0	0	14.879	0	0	35.691	17.123	33.963	5.386	11.463	0	36.603	10.683	10	99.617	20.029	11.666	0	30.2	82.438	22	42.189	0	0	0	0	0	0	0	0	0	0	29.478	11.91	14.228	13.145	3.414	20.43	0	0	0	23.684	14.165	6.314	0	0	0	0	18.572	0	0	8.467	5.36	0	23.685	5.837	23.945	0	13.918	1.282	16.397	27.456
KM1010	6.543	0	0	15.671	11.888	0	0	0	10.722	0	0	35.909	14.105	23.838	3.147	2.328	0	0	9.858	13	2.585	10.752	1.126	31.21	7	37.769	28.86	3	0	0	0	0	0	0	0	0	0	0	11.703	86.444	10.997	55.403	4.058	11.252	0	0	0	47.963	8.827	24.16	262.509	0	0	2.91	7.433	1	0	0	126	0	45.985	7.362	38.569	0	15.21	10.326	14	25.784
KM1011	19.026	0	5.087	18.177	14.373	0	0	0	42.167	0	0	38.831	25.532	23.755	4.379	31.435	5	4.46	45.475	72.59	5.832	28.127	2.281	80.133	0	1	32.579	1	0	0	10	6.04	0	0	0	24.535	0	0	44.208	149.277	8.297	59.659	10.276	0	0	0	1	148.987	22.384	49.036	974.889	0	0	3.738	0	3.578	0	23.258	186.858	4	96.949	0	11.95	0	8.144	37.703	55.984	49.644
KM1012	8.066	0	0	15.174	25.166	0	0	0	27.332	5	3	12.175	0	15.866	9.521	0	0	26.473	7.059	3	8.475	14.537	4.476	0	14.47	41.341	10.2	27.387	0	0	0	0	0	0	0	0	0	0	28.926	0	12.8	9.327	2	9	0	0	0	17.79	2.704	12.135	0	0	0	4	0	0	0	0	5.305	0	13.096	0	15.39	0	5.779	2.462	8.239	24
KM1013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.718	0	0	0	0	0	0	0	0	0	0	0	0
KM1014	33.635	10.833	0	5.921	52.65	0	0	0	191.812	0	0	29.94	22.123	98.853	0	2.973	0	5.433	49.532	90.75	90.777	37.775	0	151.991	2.774	10	33.998	0	0	0	0	0	0	0	0	0	0	0	53.166	77.225	43.437	102.076	9.158	1	0	0	0	106.859	8.556	41.714	114.972	0	0	3	173.761	0	0	49.026	343	0	74.914	0	19.798	0	78.694	10.884	15.309	6.309
KM1015	0	0	0	0	0	0	0	0	0	0	0	0	0	2.689	0	0	0	0	0	0	0.999	1.437	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.019	0	0	0	0	1
KM1016	0	0	0	0	2.806	0	0	0	0	0	1	6.001	3.374	0	0	1.279	0	2.131	0	4.734	0	4	2	0	1	9	6	8	0	0	0	0	0	0	0	0	0	0	2	1	1.136	1.234	0	1.808	0	0	0	3.16	0	0	3.562	0	0	0	0	0	0	1.319	1.836	0	5.023	0	2.121	0	3	2	2.781	1.1
KM1017	11.663	19.844	0	15.618	4.376	0	0	0	111.542	0	0	59.256	11.993	32.108	1.064	51.546	0	7.965	25.361	62.451	0	51.364	0	62.95	3	6	13.076	3	0	0	0	0	0	0	0	0	0	0	46.374	401.777	22.608	76.274	15.537	0	0	0	0	131.648	12.524	40.927	441.189	0	0	4.837	14.621	0	53.438	10.753	352.335	0	156.4	5.527	82.458	0	8.314	31.552	44.803	35.651
KM1018	52.012	0	0	43.278	79.777	0	2	0	0	0	4	57.556	37.832	22.255	13.557	12.836	0	21.231	34.416	9.3	0	47.119	8.232	10.408	53.701	162.041	72.796	0	0	0	0	0	0	0	0	3	0	0	8.518	25.437	0	131.979	32.831	41.424	0	3	1	62.817	10.541	31.344	156.411	2.946	0	11.556	31.888	0	0	14.833	0	0	23.662	7.556	0	0	63.801	12.933	18.609	47.383
KM1019	7.532	131.853	1.688	2.735	4.338	22.326	30	0	12.114	0	0.047	5.713	0	3.327	0	3.753	0	1.165	3.439	10.8	2.17	5.891	0	4.843	0	0	1.133	0	4	38	0	10.767	1	23.06	1	13	3	3	2.774	27.552	7.938	5.108	2	1	0	17.317	56.608	14.767	1.296	5.955	9.52	11.452	12.479	1	0	4.528	0	0	26.86	0	8.369	0	1.369	2	6.32	2.301	7.334	9.845
KM1020	8.285	0	0	9.647	9.36	0	0	0	10.368	0	2.124	11.989	8.636	17.196	6.864	3.531	0	6.476	22.023	13.341	1.366	22.507	6.688	16.938	8.915	25	22.855	17.316	0	0	0	0	0	0	0	0	0	0	24.322	34.008	10.398	19.251	4	11.271	0	0	0	44.084	5.704	12.608	88.003	0	0	0	2	0	1.202	5.695	60.033	0	36.828	2.698	4.447	0	10.728	8.238	18.79	15.804
KM1021	142.925	0	0	65.294	167.774	0	0	0	68.609	0	12.173	171.31	92.961	116.752	45.444	32.507	0	151.186	84.662	70.585	19.016	130.198	51.146	27.499	145.677	277.992	199.605	301.809	0	0	0	0	0	0	0	0	0	0	179.347	12.479	63.635	73.884	76.883	102.834	0	0	0	207.773	32.625	105.229	24.786	0	0	8.989	0	0	0	142.849	90.384	0	69.687	37.511	28.01	0	75.708	37.387	63.07	138.585
KM1022	0	0	6.173	1.146	4.164	57.737	59	0	0	2	0	5.658	3.285	4	0	1	0	2.057	5.193	0	1.029	5.97	0	1.463	0	1	1.176	1.072	0	33.696	0	0	0	25.007	1	0	0	0	8	14.77	2	4.674	3.304	0	6.065	28	91.501	16.448	2.205	0	2.879	1.121	50.368	0	1	1.383	0	1.158	14.115	0	6.111	0	4.098	0	6.316	0	1.275	4.912
KM1023	0	16.635	0	0	0	4.858	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5.352	0	0	0	0	0	8	0	0	0	0	1	1	0	0	0	5	1.484	1	0	0	0	0	8.056	0	0	1.347	0	0	0	0	1	0	0	0	0	0	0	0
KM1024	9.416	0	12.926	10.069	16.882	6.103	5.921	30.205	5.402	1.889	0	8.164	6.587	0	3.217	4.342	0	4.476	6.257	7.521	0	14.726	0.966	17.663	7	13	9.514	1	0	3.189	0	0	6.436	7.598	0	4.847	0	0	11.923	52.423	4.392	23.55	6.126	4	3	19.376	13.293	23.01	8.295	7.337	82.207	0	67.237	5	8.961	69.867	1.059	1.611	49.784	0	22.27	0	11.157	0	3.948	0	6.962	11.225
KM1031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KM1032	101.435	0	0	15.05	54.607	0	0	0	17.79	0	20.972	112.1	67.121	70.289	36.193	44.47	0	127.854	47.768	67.397	0	78.061	35.334	4.605	124.244	435.75	149.936	223.73	0	0	0	0	0	0	0	0	0	0	98.108	41.408	53.506	35.898	11.896	89.931	0	0	0	89.183	19.001	14.455	57.653	0	0	0	113.801	0	0	42.729	41.364	0	111.844	8.784	42.73	0	45.122	17.694	60.238	87.842
KM1033	5.948	0	0	8.099	5.736	1.58	4	0	24.999	1	3.316	15.376	5.81	6.934	0	10.256	0	6.829	13.199	29.949	0	10.579	6.077	16.827	1	2	8.717	0	4.277	3	0	0	0	0	0	21	0	0	10.902	56.229	8.171	26.366	7.159	0	0	0	3.826	47.324	6.083	9.26	83.545	0	0	1.083	0	0	0	1.535	66.628	0	14.05	1.242	2.08	0	11.422	0	25.93	7.771
KM1034	19.833	0	0	47.718	29.246	0	0	0	15.141	0	8.721	61.634	38.715	7.399	2.305	0	0	49.015	37.424	20.866	1.478	1.491	18.473	2.86	38.581	138	25.668	14	0	0	0	0	0	0	0	0	0	0	56.604	5.17	60.676	33.764	29.297	10.634	0	0	0	33.054	7.216	14.304	4.296	0	0	2.326	3.366	0	1	20.601	18.864	0	27.603	28.216	38.151	0	25	5.807	23.466	29.887
KM1035	1	0	1	0	1	0	0	0	0	0	0	1.127	1.02	1	0	0	0	0	0	0	1	2	0	0	0	1	1	2	0	0	0	5.714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
KM1036	36.391	0	0	14.46	101.64	0	0	0	47.323	0	1.368	25.497	23.038	15.689	2.376	0	0	65.196	42.645	56.686	0	49.149	27.218	14.479	127.32	539.871	30.397	168.214	0	0	0	0	0	0	0	0	0	0	37.009	168.703	69.431	12.942	7.896	97.197	0	0	0	44.145	36.718	46.251	184.907	0	0	13.501	0	0	0	12.219	61.188	0	113.31	0	104.87	0	35.25	37.513	36.2	3.834
KM1037	375.466	0	0	228.162	354.809	0	0	0	202.133	0	41.756	664.44	254.694	453.33	110.977	141.773	0	438.82	253.903	201.686	60.265	442.446	100.623	94.909	513.949	1484.24	522.842	669.625	0	0	0	0	0	0	0	0	0	0	588.053	23.319	312.588	249.529	295.709	494.391	0	0	0	538.981	76.538	314.518	54.889	0	0	23.292	477.11	0	29.079	317.683	219.156	0	210.198	122.271	150.197	0	144.794	49.731	205.165	517.896
KM1038	0	0	1.868	0	0	25.893	15	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	25.556	1	0	0	8.934	0	4.185	0	0	0	0	0	0	0	0	0	28.88	50.182	0	2.921	0	0	0	8.518	0	0	6.558	0	0	0	2	0	0	0	0	0	0	0	0
KM1039	9.61	0	0	4.751	10.623	0	0	0	55.779	0	1.611	21.633	18.975	16.927	0	21.651	0	4.143	21.416	44.258	6.034	29.001	6.3	30.636	0	3.209	12.492	8	0	0	0	0	0	0	0	0	0	0	21.138	177.686	11.584	51.409	4.634	5	0	0	0	86.388	17.966	22.865	208.041	0	0	1.168	8.088	0	4.681	4.178	221.478	0	68.508	1.309	28.947	0	11.889	16.508	28.776	24.496
KM1040	0	0	18.673	0	0	77.742	51	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	26.906	0	58.87	0	27.692	1	45	0	0	1	0	0	0	1	0	0	42	104.618	0	0	0	0	6.657	20.581	0	0	5.987	0	0	0	0	0	0	0	0	0	0	0	0
KM1041	2.167	0	0	98.773	67.329	0	0	0	110.622	0	0	54.433	62.098	27.429	24.701	219.268	0	3.022	62.744	94.55	0	92.391	5.08	160.876	0	0	86.032	0	0	0	0	0	0	0	0	0	0	0	47.149	344.954	23.46	26.638	17.95	0	0	0	0	191.159	52.784	51.971	1648.52	0	0	2.338	295.449	0	30.053	9.138	429	0	202.081	0	14.79	0	3.693	37.219	35.765	96.968
KM1042	1.051	0	0	0	8.908	0	0	0	12.449	0	1	3.481	1.097	0	0	1.167	0	1.379	0	4.8	0	7.184	0	1.296	0	1	0	0	0	0	0	0	0	0	0	26.514	0	0	2.024	14.392	1.108	8.173	2.162	0	0	0	0	15	3.753	7.634	28.822	0	0	0	0	0	0	0	33.369	0	5.264	0	0	0	3.605	0	2.133	7.303
KM1043	6.616	0	0	13.123	0	0	0	0	7.576	0	1.544	8.078	14.766	14.555	6	2.375	0	26.994	18.411	3	15.157	12	1.786	4.342	10	38.457	0	24	0	0	0	0	0	0	0	0	0	0	11.216	6.597	24	5.113	7	13	0	0	0	8.072	1.096	1.322	6.321	0	0	0	6.684	0	0	11.603	0	0	14.453	8.798	16.955	0	6.566	8	15.74	17
KM1044	1.09	0	0	2.286	7.967	0	0	0	7.882	0	4.955	10.79	1.5	16.227	1.996	19.199	0	6.093	17.831	16.939	0	2.013	2.74	35.239	0	0	3.332	0	0	0	0	0	0	0	0	0	0	0	15.421	33.014	3.583	13.749	7.911	0	0	0	0	17.011	8.077	8.674	180.917	0	0	0	5.295	0	7	4.652	46.836	0	28.81	0	6.144	0	3.069	8.332	14.141	0.001
KM1045	19.638	0	0	10.622	2.924	19.256	13.04	0	8.355	2	2.496	9.607	4.576	5.634	1	7.126	0	26.804	7.689	1.5	0	8.526	2.736	2.462	14.017	33.869	25.566	0	0	20	0	0	0	34.125	0	6	0	0	7.975	13.315	11	36.835	8	6.241	0	14	33.869	12.327	0	12.941	39.881	1	35.823	2	0	0	1.119	3.652	3.076	0	2.858	8.842	6.312	0	16	2.408	15.601	15.883
KM1046	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	2.857	0	67	0	0	2.715	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0
KM1047	2.991	0	0	0	0	6.324	4	0.5	18.989	0	0	7.915	1.119	10.986	0	16.519	0	8.477	12.655	4.422	2.479	8.589	5.72	9.876	0	1	2.504	4	0	3.461	0	0	0	0	0	8.698	0	0	8.941	10.041	3.108	1.569	5.724	1	0	3	3.834	34.051	1.353	6.504	0	0	4.614	0	2.127	0	0	2.595	44.002	0	10.006	3.256	1.487	0	0	4.718	4.476	12.879
KM1048	3.504	0	0	2.407	2.827	18.191	10.133	0	0	0	0	6	6.703	2.046	0	0	0	5.331	2.099	0	0	0	1	3.895	3	6	3.139	2	0	11.848	0	0	0	25.43	0	0	0	0	6.12	3.287	0	1.053	0	4	0	17	49.241	1	5	1	0.386	0	18.768	0	3	0	0	5	0	0	2	0	1	0	1	0	1.201	4
KM1049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KM1050	13.644	0	0	5.939	28.807	0	3	0	17.835	0	2.762	36.743	18.95	26.478	1.306	16.449	0	10.684	15.101	20.198	0	23.086	10.408	10.507	13.681	67.262	29.907	34.806	0	0	0	0	1	0	0	0	0	0	20.952	7.457	6.825	6.381	2.14	15.501	0	0.5	0	24.611	2.854	3.569	53.997	0	0	0	0	0	4.86	9.293	20.51	0	26.119	0	9.903	0	18.874	4.451	12.988	27.822
KM1051	49.173	0	0	32.803	98.711	2.539	5	3.142	27.77	0	10.693	93.569	67.954	17.07	20.939	39.417	1	36.811	63.767	6.857	8.49	70.812	23.846	14.85	95.714	246.976	107.93	0	0	7	1	0	0	4.63	1	4	0	0	25.438	82.781	1	132.669	30.349	88.965	0	9.442	8.571	43.986	6.112	94.993	346.078	1.127	0	11.854	4.898	1.218	0	2.63	15.601	1	41.578	64.456	32.073	0	62.984	5.224	83.496	89.39
