feature	k149_101865_34	k149_103437_27	k149_106777_66	k149_107332_92	k149_110324_8	k149_110541_22	k149_112649_18	k149_115884_6	k149_116128_96	k149_117874_31	k149_118281_20	k149_122792_191	k149_130261_154	k149_130261_183	k149_130672_15	k149_131241_136	k149_134666_10	k149_137462_21	k149_145357_32	k149_148463_138	k149_148463_24	k149_154020_42	k149_1590_94	k149_163091_142	k149_163091_90	k149_163091_92	k149_16561_10	k149_168025_95	k149_168967_172	k149_17078_68	k149_191853_13	k149_198842_65	k149_211711_7	k149_212974_29	k149_218693_8	k149_25741_10	k149_277096_39	k149_28321_45	k149_29044_31	k149_305790_18	k149_34831_79	k149_43075_294	k149_43898_21	k149_43954_24	k149_44733_4	k149_45431_17	k149_45854_12	k149_49060_101	k149_49060_107	k149_49100_7	k149_49232_21	k149_49857_4	k149_54842_45	k149_59941_16	k149_63122_44	k149_6815_10	k149_69830_8	k149_7326_19	k149_74925_127	k149_78077_21	k149_78367_20	k149_78367_238	k149_78367_35	k149_85850_31	k149_85897_43	k149_91219_23	k149_99651_133	k149_99651_276
KM3047	1.99855658313033	-1	3.64293256935849	2.81782788059395	4.08737797434006	5.6826294759672	4.49882527773551	-5.96578428466209	5.10337174459083	-1	0.606915941825205	3.34837407519116	2.01292617444427	2.81372989448141	1.73292038210826	-1	-1	0.426533138116673	3.1013139010863	3.25701061820602	-1.04097178105631	2.46675761572617	0.702214251010441	4.64310579323345	-2	-1	1.26243315763135	-1	3.75285561229223	3.85598969730848	-1	2.10232219119669	-1	5.10898437318524	1	2.32192809488736	1	-1	3.03878733050557	5.34489949402218	3.50360315630226	4.48992821940518	0	-9.38082178394093	-1	4.18531155586772	4.91547309694338	4.70298992331195	-1	2.86572090042324	5.36562255611334	0	6.05154611957793	-1	0	5.10244817792658	-1	-1	6.11465853318069	-1	5.01042180548651	0.521050736900963	1.35783347862949	0	3.30231905094883	-3.41888982477445	2.71742967027234	1.26843439357638
KM3048	3.74448405084711	-1	-1	2.56047040916651	3.17967027934743	6.09210170199912	5.65761142538748	-5.96578428466209	1.43776039353993	-1	2.32192809488736	4.10299399332333	3.00144197417391	3.25791579132422	0.851199338593294	1.58496250072116	-1	3.4325586029838	3.39766607728144	-1.88097589685773	0.50182126542091	2.46727948045998	-3.05889368905357	-1	3.95494073508909	5.33052254732287	4.0875477031686	4	-1	3	-1	-2	-1	5.49617470227977	0	-1	-1	-1	3.5077946401987	4.20030032027079	1.25701061820602	3.90390594065048	2.07587486697513	3.09322211053902	-1	5.22704789827098	6.29024007393789	3.98093926608551	1.71764900817332	3.0820212693455	5.27388882366849	-1	5.24503923411876	-1	2	1.62900683342718	1.27202318906105	2.82700600963898	3.36401205355861	-1	4.09499607193352	1.32711247074709	2.46675761572617	-1	3.11852584893567	1.36008329591333	3.81475548280987	3.30100225603281
KM3049	-1	-1	3.62993940943954	0	-1	4.9741621677966	4.49767622852715	-5.96578428466209	1	-1	-5.41119543298445	0.160920188181103	-1	-1.0130430374756	-1	-1	-1	-1.94064472238358	-1	-1.88097589685773	-1.04097178105631	0	-6.05889368905357	-1	-2	-1	-1	-1	0.0468402542029724	4.16992500144231	-1	-2	-1	4.61817991274478	-1	3.16992500144231	-1	-1	0	1.58496250072116	-1	-1	-1	-9.38082178394093	-1	3.86809407991528	5.99941378605687	-1	-1	0.397255345594427	0.807354922057604	-1	3.73898395470051	-1	-1	5.85608932750367	-1	0	3.40217642497948	-1	-1	-4.10780328953452	-1.98279070996778	-1	-1	-1.76121314041288	-1	-10.9657842846621
KM3050	-1	-1	-1	2.00324241748868	3.25519856641969	2.37851162325373	2.8073549220576	-5.96578428466209	1.75103517666786	-1	2.22063951287686	-1	2.54966917072649	-1.0130430374756	0	3.58496250072116	-1	-1.94064472238358	3.48645695576873	3	1.18586654531133	3.58159227883601	-6.05889368905357	4.16992500144231	-2	0	0.851199338593294	-1	-1	2.58496250072116	0	-2	-1	-2.16488438474178	1.19723635491871	3.16992500144231	-1	-1	2.692873507464	3.54052329643822	1.31556623031895	2.30567874324229	1.04194382997017	-9.38082178394093	0	2.87676249078156	4.03553593783881	3.59478738657447	1.69108744095189	1.391767719956	7.11559512517711	1.83995958748953	4.2910141014173	-1	4.08746284125034	-1	-1	-1	5.32872877497151	-1	4.27008036641994	-4.10780328953452	1.54695617814141	-1	3.23158600919774	2.32192809488736	2.82252621903883	2.19943678355886
KM3052	1.1414327909293	-1	-1	-8.15842936260448	-1	-1	-1	-5.96578428466209	0.219091058246197	-1	-5.41119543298445	0	-1	-1.0130430374756	-1	-1	-1	-1.94064472238358	-1	-1.88097589685773	-1.04097178105631	-1	-6.05889368905357	-1	-2	-1	-1	-1	-1	-1	-1	-2	-1	-2.16488438474178	-1	-1	-1	-1	0	-1	-1	-1	-1	-9.38082178394093	-1	-2	-1	2.29601682253322	-1	1	-2.58640591759082	-1	-4.83650126771712	-1	-1	1.32596199617185	-1	-1	0.43616183931445	-1	-1	-4.10780328953452	-1.98279070996778	-1	1	0	-1	-10.9657842846621
KM3054	1.7982579326445	4.06995989045977	5.12192716138066	3.57748925378772	2.59287558236442	4.58496250072116	3.4594316186373	-5.96578428466209	2.99204327617166	-1	2.38349694415537	3.89151640021769	0.464668267003444	1	1.56364626948406	2.52105073690096	-1	2.54399071966485	3.28169825009883	0	0.138814468902282	3.58496250072116	0.997834332781886	0.341416524478722	3.32192809488736	5.12944788695725	4.15153414134792	-1	-1	3.28169825009883	-1	-2	1.69331967881157	4.01462309516963	-1	2.32192809488736	-1	-1	2.0765590951316	2.92371967874939	0.204140716780225	4.32192809488736	2.32192809488736	2.74006405884686	-1	2.87950973461667	4.74883688592658	2.5933537709803	0.813114191346289	4.53717179860023	5.1417597473139	-1	2.63180275492413	-1	3.55655203625122	4.04448155277207	2.24153514179572	-1	3.41074812818595	-1	2.89103026784092	-4.10780328953452	2.0621217119078	-1	3.83844759254846	2.1263121303287	2.65764000520782	3.40463068421761
KM3057	2.8461924097082	-1	2.10835717809042	2.6000318224388	-1	-1	0	-5.96578428466209	6.21206345093292	-1	1.90072192756411	4.71633248028799	2.47690008320375	4.58940396668385	-1	5.87644327515001	-1	1.78993786898019	3.55114683733661	4.10391721075207	1.04893364519792	5.02909945730875	4.26993081009981	4.91054080140115	2.05484847699562	4.08746284125034	4.24115374886229	-1	-1	-1	-1	-2	-1	-2.16488438474178	-1	3.4594316186373	-1	-1	4.57410150808939	5.17068622296477	4.17312743348066	4.78894666657714	3.49454361670084	2.88186035842123	-1	0	0.938097561074093	6.80168896120568	2.58952381673924	5.48120205243452	3.4896713749963	-1	2.11002909279937	0.408168370708106	1.73292038210826	4.41656954900242	1.27798474729977	0.40381306161659	7.51804723421323	-1	4.26813492392489	1.61541629726287	1.97599695761644	-1	1.59645813955899	2.68974643849356	5.00903358672537	4.93564832306742
KM3058	3.74179054526489	-1	-1	2.48979980291652	3.26528685756517	2.9547546649217	1.58496250072116	-5.96578428466209	5.16216974601085	0	-5.41119543298445	5.38750040648098	2.99783433278189	3.21707557938081	-1	3.30041662783687	-1	2.7945198406243	3.21800615028443	4.56906570642095	2.85279789281877	4.6000913088852	2.69888520936509	4.81357599333014	0	1	3.34837407519116	1.58496250072116	-1	-1	1	3.86977272325138	-1	1.19156265070076	-1	1.58496250072116	1.58496250072116	0	5.06173300247775	6.92624854668195	4.2806594324552	5.38984210897583	2.37934370731461	0	-1	1	1.18586654531133	5.49387145686398	3.06522762277562	4.49812318975077	5.36663694973939	-1	1.93772102576179	-1	4.39231742277876	2.70818723602071	0	2.60193417318867	6.85164911102599	-1	6.11769504266975	1.84839759952819	3.93319491996043	1	4.19755090741987	-3.41888982477445	4.84066464320128	4.18388345903223
KM3059	6.34794906560173	5.99297231484416	0.663572335417523	5.77431267091682	6.02750795682646	3.16992500144231	3.8073549220576	0.0908534304511135	3.66925358652116	-1	2.69376571221778	6.83086375675176	5.24389753020978	6.54547421084018	1.98331287106712	4.91781362279331	-1	7.62185407612795	6.01667459546527	5.28006548636163	5.1428626783821	6.22444551208528	3.97158953553006	5.23920707501024	6.06608919045777	7.75773668125118	5.34851571723545	6.77985065247157	-1	3.16992500144231	0	3.66573384713968	0	2.19345636574959	0.216610068742442	3.32192809488736	0	2.32192809488736	6.52764902448172	5.91635721109679	6.16275384531151	5.33095272102442	4.45048545986112	5.90573597766703	1.58496250072116	3	2.57797256871381	6.21604737624355	3.87066062667928	4.69749583827513	7.3268159517836	-1	-4.83650126771712	2.88869454950954	3.70043971814109	2.15315678806142	-1	3.27381424458704	5.21295836272829	-1	6.40459662585902	6.37296950484158	6.36289064266586	2	4.4365616439563	4.39889757120247	4.46858331700683	6.86204218121356
KM3061	2.11036324336042	3.70653055253812	-1	0.276198865032242	0.734655433479005	2.32192809488736	2	-5.96578428466209	1.82578562746479	-1	1.09423606984577	0.0731347046302154	-1	1	-1	-1	-1	-1.94064472238358	2.73790304130546	0.13224779829844	-1.04097178105631	-1	1.56071495447448	2.5165194976611	0	-1	-1	-1	1.77778790427355	0	-1	-2	-1	1.44519698238171	-1	-1	-1	-1	1.51803149260217	2.37323058358799	-1	0	0	1	-1	0	0.216610068742442	1.16414264884831	-1	1.85479359799369	-2.58640591759082	-1	-4.83650126771712	-1	-1	0	-1	-1	2.89025211515707	-1	1.00072116724365	-4.10780328953452	-1.98279070996778	-1	2.60145882061735	-2.34373246520571	-1	0.984771612385425
KM4001	3.12068370880198	-1	-1	4.5794818851121	5.9025801224122	-1	-1	-5.96578428466209	-1	-1	-0.341902794648628	4.3743439890385	4.21978806850578	4.44612386647455	0.54794331129035	0.375178479589612	-1	2.10902617649837	4.50671617937433	5.03298241669943	2.02892271059601	5.18784690943957	3.49774008860909	5.75379170654624	2.91895861891761	5.20746341420971	4.65586698485473	-1	-1	-1	2.39917109381982	-2	-1	-2.16488438474178	-1	-1	-1	-1	4.80395026954251	5.94834386791305	3.37155886261196	6.18598544384917	3.44929724150358	4.11345047258355	-1	-2	-1	5.87428057158506	4.64719936568332	3.43429461795993	8.97226759364984	-1	-4.83650126771712	2.29542916670396	2.54201035553661	-1	2.17216745005327	0.0799753767205959	7.04610903244491	0	5.84488775687458	1.77019475495132	4.30793847875558	-1	5.0647966459118	4.12126412004497	4.6469114658119	5.63040547148232
KM4002	-1	-1	-1	-8.15842936260448	-1	-1	-1	-5.96578428466209	3.43536189749141	-1	-5.41119543298445	0.559736524432983	-1	1	-1	-1	-1	-1.94064472238358	-1	0.561692721398309	-1.04097178105631	0.521050736900963	-0.937878288092203	-1	-2	0	-1	0	-1	-1	-1	-2	-1	-2.16488438474178	-1	-1	-1	-1	0.05797006863733	4.18721348863322	1.44413695658759	-1	0	-9.38082178394093	-1	-2	-1	1.44413695658759	-1	1.05866283937856	-2.58640591759082	-1	-4.83650126771712	-1	-1	0	-1	-1	3.05276365720956	-1	1.11303366529989	-4.10780328953452	1.23081784186108	-1	-1	-3.41888982477445	0.27500704749987	0
KM4003	-1	5.11507487135768	0.364012053558615	-8.15842936260448	0.16478627814334	2.66266125547509	3.16992500144231	-5.96578428466209	-1	-1	-5.41119543298445	1.11036324336042	-1	0.0593552776164212	-1	0	-1	-1.94064472238358	0.481298941547565	0.11503324294624	-1.04097178105631	-1	0.871055075086629	-1	-2	-1	1.25217341320203	-1	0.0962618530584035	3.56230348938545	-1	2.30771994930007	0	2.01792190799726	0	1.58496250072116	-1	-1	-1	1.0703893278914	0	-1	-1	-9.38082178394093	-1	3.06781078378962	3.30582463948966	-1	-1	-1	2.14860877020522	-1	-1.2827897009804	-1	-1	1.77778790427355	-1	-1	0.404903122145131	-1	-1	-4.10780328953452	-1.98279070996778	-1	1	0.757876659747896	-1	0
KM4004	-1	-1	3.75734333563518	-8.15842936260448	-1	2.09457389798005	2.58496250072116	1.83066097439976	-1	-1	-5.41119543298445	-1	-1	-1.0130430374756	-1	-1	0	-1.94064472238358	-1	-1.88097589685773	-1.04097178105631	-1	-6.05889368905357	-1	-2	0	-1	-1	-1	1.58496250072116	0	2.17312743348066	1	3.09879008848706	0	3	2.51399597936701	2	-1	-1	-1	-1	-1	-9.38082178394093	-1	-2	2.93300602371912	-1	-1	-1	-2.58640591759082	2.69421160776789	-4.83650126771712	-1	-1	-1	-1	-1	-1	0	0	-4.10780328953452	-1.98279070996778	1.58496250072116	-1	0	0	-10.9657842846621
KM4005	-1	-1	-1	0	-1	4.10038901569461	3.26122990898705	-5.96578428466209	-1	-1	-5.41119543298445	-1	0.358396261956654	-1.0130430374756	-1	0.12961273813047	-1	-1.94064472238358	-1	-1.88097589685773	-1.04097178105631	-1	-6.05889368905357	-1	-2	-1	-1	-1	-1	3.28140152137691	-1	-2	-1	2.57337452644594	-1	1	1.69376571221778	1.58496250072116	-1	0.18269229751619	-1	-1	-1	-9.38082178394093	-1	1.58496250072116	3.99990982874206	-1	-1	-1	1.59072177000984	-1	2.92333937163215	-1	-1	4.37016428054021	-1	-1	1.66493787744175	-1	0	-4.10780328953452	-1.98279070996778	1	-1	0	-1	-10.9657842846621
KM4006	1.23633953916837	-1	-1	-8.15842936260448	-1	5.08397919771449	5.17092652528738	-5.96578428466209	2.82863158168802	-1	-5.41119543298445	2.05380644369579	-1	3.78513201531599	-1	3	-1	1.71413559385633	2.15218341905505	2.05102400302447	2.63505782972521	1	-6.05889368905357	-1	-2	-1	-1	0	-1	4.48877205929985	-1	1.57143411587651	-1	3.15914476194039	-1	-1	0	0	2.8073549220576	2.59598097896562	1.0962618530584	2.52506659207821	1	-9.38082178394093	-1	5.31625437487809	6.37774845771381	2.32192809488736	-1	1.99059187258758	-2.58640591759082	1.87184364850932	2.37878903793411	-1	-1	3.53019562385605	-1	1.30334239448733	2.46832264394787	-1	0	-4.10780328953452	0.724213686757358	-1	-1	-3.41888982477445	1.60502015306241	2.40762467556661
KM4007	5.0447438212244	-1	-1	3.94934816428856	3.91666771722005	-1	-1	-5.96578428466209	7.07592833398724	-1	3.48504033923449	5.79633817848113	4.39492565468731	5.60306250822372	2.62573806190865	4.63046371865276	-1	3.80167602925359	4.55219260289546	5.55342194559768	3.23281422682296	5.63215186443361	4.17032569441556	4.94883442557869	4	5.83289001416474	5.56077608432516	5.04932581806737	-1	-1	-1	-2	-1	-2.16488438474178	-1	-1	-1	-1	5.42263668348405	5.45644477324913	4.75872956845786	4.6826856523993	3.90419504823787	3.75510121893164	-1	-2	-1	6.99940251037707	3.40653667020517	4.83607560989244	6.3916130782917	-1	-4.83650126771712	2.50665271538924	4.90033550864098	-1	-1	3.75167794568758	8.09238188571824	-1	5.92440872997729	-4.10780328953452	4.56236455196523	-1	4.4966540825935	2.81516551408758	5.69535358646848	4.65237176311637
KM4008	-1	-1	-1	-8.15842936260448	-1	3.8395565437543	2.71633248028799	-5.96578428466209	-1	-1	-5.41119543298445	-1	-1	-0.00868224309980088	-1	-1	0	-1.94064472238358	-1	-1.88097589685773	-1.04097178105631	-1	-6.05889368905357	-1	-2	-1	-1	-1	2.63459326844576	2.98877556233775	1.58496250072116	5.05853297020161	-1	4.0571903037102	1	4.24792751344359	-1	0	-1	-1	-1	-1	-1	-9.38082178394093	-1	3.32192809488736	4.34837407519116	-1	-1	-1	-2.58640591759082	2.6073895000244	4.3225771616267	-1	-1	3.83683304942309	-1	-1	-1	1	-1	-4.10780328953452	-1.98279070996778	-1	-1	-3.41888982477445	-1	-10.9657842846621
KM4009	4	5.70879421028717	-1	2.58496250072116	2.8665123940878	2.32192809488736	1.79035501371084	-5.96578428466209	2.34397626006754	-1	-5.41119543298445	2.77568270173906	3.32192809488736	1.90727526299938	-1	1.58496250072116	-1	3.58772501964711	2.87164654555923	1.10902617649837	2.04194382997017	1	0.447843644362086	0	2.58496250072116	4.39231742277876	0.757876659747896	2.42330923724239	-1	2.58496250072116	-1	-2	-1	2.58014548442338	-1	4.44035427232892	-1	-1	2.32192809488736	-1	0	3.20539251298968	1.72552304552903	3.02520601886874	-1	1.58496250072116	2.08678376614207	2.58496250072116	2.58640447489506	0.241230035515445	3.65466466735122	4.65992455840238	1.42277121932047	-1	2	-1	-1	1.66220549965362	-1	-1	2.37656822542571	1.23511432037636	0.11503324294624	-1	2.58496250072116	0.967168607532628	-1	2.58496250072116
KM4010	2.42384705459843	3.5837597536395	-1	1.25942315228141	2.31208426151475	3.84699468696557	3.34155885122287	-5.96578428466209	2.013998146041	0.741574847418796	-5.41119543298445	3.78586437439377	-1	2.69777381955519	-1	2.05415387176271	-1	2.05137210172103	1.74416109557041	0.382943869568991	-1.04097178105631	2.49722912878761	1.41142624572647	0.258217389536018	3.16992500144231	4.16992500144231	3.58496250072116	4.08746284125034	-1	2.27232185276999	-1	-2	-1	3.58363942376405	-1	-1	-1	-1	2.03703073094497	-1	2.30917618747851	2.66516534217078	0	2.32192809488736	-1	2.46727948045998	3.4594316186373	2.48362233032349	0.214124805352847	0	-2.58640591759082	-1	3.67683155602301	-1	-1	-1	-1	-1	1.5033487351675	-1	3.13815914522947	1.67626740826589	2.12598165385472	-1	2	-3.41888982477445	1.52807116457874	2.10768786931437
KM4011	-1	4.74022600474599	-1	0	0.549915553621955	2.68167414179283	2.32192809488736	-5.96578428466209	1.1833277060448	2.32192809488736	-5.41119543298445	2.58496250072116	-1	-1.0130430374756	-1	0.199122642013601	-1	2.04718936371245	1.84639302085236	2	1.09895848008817	3.32192809488736	-6.05889368905357	1.31730406836191	-2	-1	1	-1	0.611644543373662	2.32192809488736	-1	-2	1.81393507048132	2.93300602371912	2	4.62099687503433	-1	-1	2.32192809488736	1.41034110461409	0	1.18459768415576	0	-9.38082178394093	-1	3	3.19440229193857	1.41792000781197	2.58496250072116	-1	2.42465340489845	-1	3.37128005402265	-1	-1	-1	-1	0	2.77778790427355	-1	1.20851725980554	-4.10780328953452	1.81844157576416	-1	-1	-3.41888982477445	0.534061602421118	0
KM4012	4.82303598726465	5.48979980291652	-1	4.12101540096137	5.52972726199079	-1	-1	-5.96578428466209	4.42874539831872	-1	3.11069731654493	3.89956236015469	3.3655525716344	3.15299460549243	1.3050950106667	3.71940251193326	-1	1.05866283937856	3.62784026504398	3.16992500144231	-0.0409717810563062	4.53219226120045	-1.64837167089722	5.12928301694497	1	3.32192809488736	3.50868217947054	2	-1	-1	-1	-2	-1	-2.16488438474178	-1	-1	-1	-1	2.51853513898218	6.15570876153576	3.51916444980607	4.28103052463022	1.0703893278914	0.326537348139952	-1	-2	-1	5.69621643405639	3.81567788936053	2.17632277264046	8.31741713631277	-1	-4.83650126771712	-1	4.70043971814109	-1	-1	-1	6.64385618977472	-1	5.27086528284431	-4.10780328953452	4.24891428303624	-1	-1	4.00450139223494	3.09389816258555	4.71764900817332
KM4013	-1	3.27396339889483	-1	-8.15842936260448	-1	0	-1	-5.96578428466209	-1	-1	-5.41119543298445	-1	0	-1.0130430374756	-1	-1	-1	-1.94064472238358	-1	-1.88097589685773	-1.04097178105631	-1	-6.05889368905357	-1	-2	-1	-1	-1	-1	-1	-1	-2	-1	2.84839759952819	0	1.58496250072116	-1	-1	-1	-1	-1	-1	-1	-9.38082178394093	-1	-2	0.939602720356044	-1	-1	-1	-2.58640591759082	-1	-4.83650126771712	-1	-1	-1	-1	-1	-1	-1	-1	-4.10780328953452	-1.98279070996778	-1	-1	-3.41888982477445	-1	-10.9657842846621
KM4014	3.90101167384945	-1	-1	0.528071164578735	2.15120939288489	0	1.58496250072116	-5.96578428466209	5.42545930476536	-1	-5.41119543298445	2.78177934559303	1.92827556161193	3.52079937440518	-1	2.18364530539466	-1	-1.94064472238358	2.99963928114804	3.89083576901476	-1.04097178105631	2.877744249949	-6.05889368905357	4.60133995799806	-2	0	2.79555917143856	-1	-1	2.11136523092765	-1	6.61873787327847	-1	-2.16488438474178	-1	3.70043971814109	-1	-1	4.19392940637054	5.09512270003298	4.01131672210902	3.50054713742068	0.401630466584741	-9.38082178394093	1	-2	2.120020095616	4.91905399425502	2.90110824301451	3.51903860960006	6.3420213161945	-1	-4.83650126771712	1	-1	0	0	2.47612241988015	6.48359008664473	-1	4.89384755813292	-4.10780328953452	0.869476633965402	-1	2.35755200461808	2.57555437330874	3.73367972385188	2.82984955984469
KM4015	-1	3.67287788119757	2.10902617649837	-8.15842936260448	0	4.76675415682972	3.58904435676777	0.285698125958125	-1	-1	-5.41119543298445	-1	-1	-1.0130430374756	-1	-1	-1	-1.94064472238358	-1	-1.88097589685773	-1.04097178105631	-1	-6.05889368905357	-1	-2	-1	-1	-1	-1	3.66948037187743	-1	-2	-1	4.35769274848834	0	2.11636475669178	-1	0	-1	-1	-1	-1	-1	-9.38082178394093	-1	4.05441438791731	4.80384697272215	-1	-1	-1	1.01292617444427	0.567545447643747	3.10265813136374	-1	-1	4.54751152364422	-1	-1	-1	-1	-1	-4.10780328953452	-1.98279070996778	-1	-1	-3.41888982477445	-1	-10.9657842846621
KM4016	3.38017531174203	-1	-1	3.6535186707536	4.397939833457	-1	2	-5.96578428466209	3.13158948432814	-1	1.73074862941621	3.45483390689887	1.43935717847426	2.92276872291713	2	3.17472598770613	-1	4.13101321308385	3.58652457437824	3.8073549220576	2.04159344865918	2	2.39314158449263	3.05189409233429	4.04456898088717	6.45297424395827	2.91437317193972	-1	-1	1	-1	-2	-1	-2.16488438474178	-1	-1	-1	-1	0.418999465431266	4.71232064074163	2.81680447483288	3.40503932181867	0.10701824988212	4.24792751344359	-1	2.32192809488736	1.31092173523034	4.67168966284003	3.04054179386285	2.77862912589557	5.68661257681559	-1	-4.83650126771712	-1	-1	-1	-1	1.34539637539127	4.65992455840238	-1	4.13372790733314	-4.10780328953452	3.70420799495431	-1	3.59693514238723	2.91092449689301	1.48697174437041	3.60086440956659
KM4017	-1	3.15234569283519	-1	-8.15842936260448	-1	5.83483760281134	5	-5.96578428466209	-1	-1	-5.41119543298445	-1	-1	-1.0130430374756	-1	-1	-1	-1.94064472238358	-1	-1.88097589685773	-1.04097178105631	-1	-6.05889368905357	-1	-2	-1	-1	-1	-1	5.24488705912353	-1	-2	-1	4.16952419715	-1	1	-1	-1	-1	-1	-1	-1	-1	-9.38082178394093	-1	3.33356685113426	6.29878659829195	-1	-1	-1	0.743299527888257	-1	7.4734784717397	-1	-1	-1	-1	-1	-1	-1	-1	-4.10780328953452	-1.98279070996778	-1	-1	-3.41888982477445	-1	-10.9657842846621
KM4018	1.73292038210826	3.00916798887197	3.61070006213476	1.53605290024021	0.491596594410448	1.72071624252113	-1	-5.96578428466209	0.265436896049098	-1	0.944108799107955	2.79555917143856	0.183962834842595	1.06626144226872	-1	1.73768676140986	-1	0.402722176845605	3.31658022356178	3	-1.04097178105631	-1	-0.795859283219775	2.90303827011291	-2	1	2.14860877020522	-1	0.242450073677701	2.58496250072116	-1	-2	-1	1.68571593599065	0	2	-1	-1	2.43749409080897	4.92761205742586	0.102993993323326	2.98422475722408	-1	-9.38082178394093	-1	1	2.69242719808971	4.08695356488773	1.99566540973611	1.86552295913996	5.71479501111816	1.07450543636363	3.15088457130503	-1	0	4.09457389798005	-1	2.50563691176277	5.42988372497476	-1	2.80446664273278	1.84277774529544	0.426533138116673	-1	1.99891757275836	-3.41888982477445	1.86393845042397	1.98331287106712
KM4020	-1	-1	-1	-8.15842936260448	-1	4.38494775696091	2.11869195279181	-5.96578428466209	0.911499848861108	0	-5.41119543298445	-1	-1	-1.0130430374756	-1	-1	-1	-1.94064472238358	-1	-1.88097589685773	-1.04097178105631	-1	-6.05889368905357	-1	-2	-1	-1	-1	-1	3.32192809488736	-1	-2	-1	4.15129058685407	1	4.16992500144231	-1	-1	-1	-1	-1	-1	-1	-9.38082178394093	0	3.55532535898925	4.91681100520158	-1	-1	-1	-2.58640591759082	4.60418996147501	3.88752527074159	-1	-1	0.630405471482323	-1	-1	-1	-1	0	-4.10780328953452	-1.98279070996778	-1	-1	-3.41888982477445	-1	-10.9657842846621
KM4021	-1	4.91781362279331	-1	-7.15842936260448	0.499782120147312	1.6617495998107	2	-5.96578428466209	-1	0	0.863145542989399	0.359521170427595	0	2.58496250072116	-1	-1	-1	0.178873958169795	0.508935661864395	0	1.05102400302447	0	-1.32192809488736	1	-2	-1	-1	1	1.58496250072116	1.58496250072116	-1	-2	0	3.04369446122598	0.214124805352847	4.90689059560852	-1	-1	-1	0.018634174139051	-1	-1	0	-9.38082178394093	-1	3	2.79014645642231	2.31498648546852	0.206643223983395	-1	2.78387567702972	-1	3.45220004940622	-1	-1	-1	-1	2	1.42277121932047	-1	1.83551990138694	1.58496250072116	-1.98279070996778	-1	1.7158933705476	-3.41888982477445	0.964953052900799	1
KM4022	3.1991226420136	-1	-1	2.83187724119167	3.88820746518712	-1	-1	-5.96578428466209	6.03768970644671	-1	2.41386483309795	3.74631276642546	3.31802755016881	3.81516551408758	1	4.04106771708669	-1	1.57434375392001	3.90477308966433	4.61247045754762	2.33656904176912	4.19700039552755	3.69465736554709	4.21358058282134	3.4594316186373	5.08746284125034	3.38805173735266	3.9633816405593	-1	-1	-1	-2	-1	-2.16488438474178	-1	-1	-1	-1	4.90284538355057	4.68302266506368	2.73487216825608	3.63122071794488	2.74910514956946	1	-1	-2	-1	6.03643739553011	-1	4.10215419177398	5.86220339905322	-1	-4.83650126771712	0.209141397838592	3.30669970727279	-1	-1	3.04211898871996	6.75185197969216	-1	3.41980852893928	-4.10780328953452	2.86096279785812	-1	1.88869454950954	2.11203283623382	4.93734439215023	4.73903797911741
KM4023	-1	3.03280614508324	-1	-8.15842936260448	-1	6.13965366756787	5.04439411935845	-5.96578428466209	-1	-1	-5.41119543298445	-1	-1	-1.0130430374756	-1	-1	-1	-1.94064472238358	-1	-1.88097589685773	-1.04097178105631	-1	-6.05889368905357	-1	-2	-1	-1	-1	-1	5.23549731303593	-1	-2	-1	4.34844489795159	-1	1	-1	-1	-1	-1	-1	-1	-1	-9.38082178394093	-1	4.14893410452634	6.13088969643525	0	-1	-1	-2.58640591759082	-1	7.62865696194713	-1	-1	1.28154989336664	-1	-1	-1	-1	-1	-4.10780328953452	-1.98279070996778	-1	-1	-3.41888982477445	-1	-10.9657842846621
KM4024	-1	-1	-1	-8.15842936260448	-1	3.51702367206458	2.32192809488736	-5.96578428466209	-1	-1	-5.41119543298445	-1	-1	-1.0130430374756	-1	-1	-1	-1.94064472238358	-1	-1.88097589685773	-1.04097178105631	-1	-6.05889368905357	-1	-2	-1	-1	-1	2.01720929003222	1.68750866072073	-1	2.85219864253357	0	3.34127418369217	-1	2	3.70043971814109	2.32192809488736	-1	-1	-1	-1	-1	-9.38082178394093	0	2.55040819321728	4.70520383465087	-1	-1	-1	-2.58640591759082	-1	1.85279789281877	-1	-1	-1	-1	-1	-1	-1	-1	-4.10780328953452	-1.98279070996778	2.8073549220576	-1	-3.41888982477445	-1	-10.9657842846621
