term,estimate,std.error,statistic,p.value,metadata_var,vfg_gene,fdr
totalasmgkgday,0.030396018228160203,0.02508093958290805,1.2119170467151967,0.22615826367386754,totalasmgkgday,cyaB.2,0.22615826367386754
totalemmgkgday,9.166924309707096e-4,4.386632584589567e-4,2.0897406228893898,0.03718272131341289,totalemmgkgday,cyaB.2,0.03718272131341289
p80,-4.0217742451123615e-7,6.976917239528968e-7,-0.5764400102564329,0.5645955254063195,p80,kpsS,0.5645955254063195
cmc,-1.3792079436465253e-7,2.3321028308734895e-7,-0.5914009988701667,0.5545379216934709,cmc,kpsS,0.5545379216934709
crn,-3.080096359636144e-7,5.019534953303035e-7,-0.6136218570625411,0.5397639993794148,crn,kpsS,0.5397639993794148
alsio,-5.512792902671091e-5,1.713996849809195e-4,-0.3216337826574643,0.7478740564806523,alsio,kpsS,0.7478740564806523
so32,-5.9814618157678494e-5,4.550481938438599e-5,-1.31446776334646,0.18933403998916296,so32,kpsS,0.18933403998916296
tio2,-7.493868166104306e-7,2.259761749403544e-5,-0.033162204679684865,0.9735594064799136,tio2,kpsS,0.9735594064799136
asp,-1.8919528779393217e-5,1.6864981886203423e-5,-1.1218232493253097,0.26251407467716353,asp,kpsS,0.26251407467716353
suc,-1.7742140072490113e-5,2.6532053693900928e-5,-0.6687058709129855,0.5040135256591858,suc,kpsS,0.5040135256591858
sac,5.991152149047085e-6,3.536653912750967e-5,0.16940170841842142,0.8655540328266449,sac,kpsS,0.8655540328266449
totalad,-7.926253617592481e-8,1.2981144859854782e-7,-0.6105974244309567,0.5417631683992142,totalad,kpsS,0.5417631683992142
totalas,-6.3165373482563824e-6,8.529079620529512e-6,-0.7405883904580354,0.4593152353075036,totalas,kpsS,0.4593152353075036
totalem,-7.767068570173084e-8,1.301598953581847e-7,-0.596732852988167,0.5509749221190772,totalem,kpsS,0.5509749221190772
p80mgkgday,-0.009996659637108838,0.02060168098818007,-0.4852351438139579,0.627737590695884,p80mgkgday,kpsS,0.627737590695884
cmcmgkgday,-0.0037576885224304595,0.006887354124534309,-0.5455924662047977,0.5856071627300081,cmcmgkgday,kpsS,0.5856071627300081
crnmgkgday,-0.007908500030304428,0.014817327881008306,-0.5337332138300676,0.5937806158494064,crnmgkgday,kpsS,0.5937806158494064
alsiomgkgday,-0.6110594145717523,4.032245185301221,-0.15154321884970004,0.8796128029786218,alsiomgkgday,kpsS,0.8796128029786218
so32mgkgday,-1.2765230764112463,1.1908490768620705,-1.0719436251106897,0.28430017964157916,so32mgkgday,kpsS,0.28430017964157916
tio2mgkgday,0.10943346574893113,0.37824754712328185,0.2893170532927834,0.7724674337443869,tio2mgkgday,kpsS,0.7724674337443869
aspmgkgday,-0.2289018545552755,0.4306979526233107,-0.5314672455744723,0.5953482719096064,aspmgkgday,kpsS,0.5953482719096064
sucmgkgday,-0.03656143216374371,0.6797890379289,-0.05378349770854604,0.9571307064290717,sucmgkgday,kpsS,0.9571307064290717
sacmgkgday,0.5922750764250481,0.9110726596481411,0.6500854461528748,0.515957371886308,sacmgkgday,kpsS,0.515957371886308
totaladmgkgday,-0.002055014364873089,0.0038372802665408382,-0.5355392940129459,0.5925324811741532,totaladmgkgday,kpsS,0.5925324811741532
totalasmgkgday,-0.028872637427612546,0.219462528584603,-0.13156067057926984,0.895388575483113,totalasmgkgday,kpsS,0.895388575483113
totalemmgkgday,-0.002056325220426093,0.00384915228138871,-0.5342280767556968,0.5934385090200123,totalemmgkgday,kpsS,0.5934385090200123
p80,-4.706486390524013e-8,1.3578077832920502e-7,-0.3466239071861099,0.729030010253946,p80,eccA1,0.729030010253946
cmc,-1.1083523912038304e-8,4.538984221596695e-8,-0.24418511655762953,0.8071946956775891,cmc,eccA1,0.8071946956775891
crn,-2.4014388936063237e-8,9.76981932768521e-8,-0.24580177105233156,0.8059436761059179,crn,eccA1,0.8059436761059179
alsio,-3.0645414572263924e-5,3.332278852826325e-5,-0.9196533641316221,0.3582287070426624,alsio,eccA1,0.3582287070426624
so32,1.0238551465437996e-6,8.870115161097556e-6,0.11542749197149221,0.9081559037828039,so32,eccA1,0.9081559037828039
tio2,-4.6568771278336735e-6,4.391542145063179e-6,-1.0604195460286714,0.2895018925757642,tio2,eccA1,0.2895018925757642
asp,2.637991474892266e-6,3.283571582819891e-6,0.803390883480235,0.4221575570514937,asp,eccA1,0.4221575570514937
suc,-1.4897683279439374e-8,5.164815601769073e-6,-0.002884455986063967,0.9976997720147773,suc,eccA1,0.9976997720147773
sac,-1.6886324929795628e-6,6.8810392690413105e-6,-0.24540369949303148,0.8062516706635764,sac,eccA1,0.8062516706635764
totalad,-6.699939960649818e-9,2.526560616149204e-8,-0.26518025800866674,0.7909876131474972,totalad,eccA1,0.7909876131474972
totalas,5.738107051442206e-7,1.6602658894628563e-6,0.34561374101943687,0.7297886474877642,totalas,eccA1,0.7297886474877642
totalem,-6.7053495358130535e-9,2.5332978837411774e-8,-0.2646885539536545,0.7913661762213774,totalem,eccA1,0.7913661762213774
p80mgkgday,-0.0016047647136829518,0.004008462721035418,-0.40034417814628653,0.6890864977662794,p80mgkgday,eccA1,0.6890864977662794
cmcmgkgday,-3.3797950087849924e-4,0.0013402987851961004,-0.2521672813640946,0.8010229465319354,cmcmgkgday,eccA1,0.8010229465319354
crnmgkgday,-7.665994033017014e-4,0.002883432804582071,-0.2658634534793029,0.790461954611285,crnmgkgday,eccA1,0.790461954611285
alsiomgkgday,-0.7486832608574286,0.7837417794822763,-0.9552677686163336,0.33993757995915164,alsiomgkgday,eccA1,0.33993757995915164
so32mgkgday,0.040084996457920775,0.23196249245777392,0.17280809510709058,0.8628773035782025,so32mgkgday,eccA1,0.8628773035782025
tio2mgkgday,-0.06357329132250347,0.0735372382165766,-0.8645047443211286,0.38775545811197354,tio2mgkgday,eccA1,0.38775545811197354
aspmgkgday,0.05518759552736632,0.0837804064064631,0.6587172096017544,0.5104027090711358,aspmgkgday,eccA1,0.5104027090711358
sucmgkgday,9.599558381441087e-4,0.13225608261724828,0.007258311445094286,0.99421186237448,sucmgkgday,eccA1,0.99421186237448
sacmgkgday,-0.027456790410193152,0.17732862926498502,-0.15483563214806126,0.8770179388321563,sacmgkgday,eccA1,0.8770179388321563
totaladmgkgday,-2.148894027650022e-4,7.467215947628796e-4,-0.28777713711793756,0.77364527667261,totaladmgkgday,eccA1,0.77364527667261
totalasmgkgday,0.012829135115907197,0.04269397061892094,0.3004905594379557,0.7639370061451525,totalasmgkgday,eccA1,0.7639370061451525
totalemmgkgday,-2.1331832075558842e-4,7.490320949787633e-4,-0.2847919631022439,0.7759300483982075,totalemmgkgday,eccA1,0.7759300483982075
p80,-1.1312224544290727e-7,2.4354709183285024e-7,-0.46447791509883696,0.6425218408822088,p80,KP1_RS17305,0.6425218408822088
cmc,-4.069181347343457e-8,8.140654704202062e-8,-0.49985922449738807,0.6174096406252936,cmc,KP1_RS17305,0.6174096406252936
crn,-1.0390478292046876e-7,1.752024726096274e-7,-0.5930554596223158,0.5534311231272636,crn,KP1_RS17305,0.5534311231272636
alsio,2.5882389331239948e-6,5.983047673817326e-5,0.04325954052565049,0.9655131328688845,alsio,KP1_RS17305,0.9655131328688845
so32,-1.880185175518954e-5,1.5888187310726233e-5,-1.1833855799582795,0.23725841584520685,so32,KP1_RS17305,0.23725841584520685
tio2,-2.8208252157566192e-6,7.88622019927741e-6,-0.3576903946982209,0.7207366238218856,tio2,KP1_RS17305,0.7207366238218856
asp,-3.506455800528115e-6,5.892110339025037e-6,-0.5951103422663204,0.552057964557243,asp,KP1_RS17305,0.552057964557243
suc,-5.352925661493868e-6,9.261655896117275e-6,-0.5779663724861505,0.5635653989380649,suc,KP1_RS17305,0.5635653989380649
sac,1.2987439216557989e-6,1.2344286053097903e-5,0.10521012848125534,0.9162542471285264,sac,KP1_RS17305,0.9162542471285264
totalad,-2.4036085713117003e-8,4.5312780135549875e-8,-0.5304482673809642,0.5960533038109035,totalad,KP1_RS17305,0.5960533038109035
totalas,-1.3731169336831216e-6,2.9779913547059303e-6,-0.4610882874167087,0.6449499291456069,totalas,KP1_RS17305,0.6449499291456069
totalem,-2.3599236189002777e-8,4.543416054506606e-8,-0.519416137678933,0.6037166622520256,totalem,KP1_RS17305,0.6037166622520256
p80mgkgday,-0.003121156619318409,0.007191137608740056,-0.4340282148856362,0.66446882681958,p80mgkgday,KP1_RS17305,0.66446882681958
cmcmgkgday,-0.0011256054697075764,0.0024041522875729157,-0.4681922503519602,0.6398660181404451,cmcmgkgday,KP1_RS17305,0.6398660181404451
crnmgkgday,-0.0029504517139774308,0.005171588909202558,-0.5705116485046334,0.5686057035094403,crnmgkgday,KP1_RS17305,0.5686057035094403
alsiomgkgday,-0.00666945371617791,1.4074424289832574,-0.004738704460541205,0.9962211029010665,alsiomgkgday,KP1_RS17305,0.9962211029010665
so32mgkgday,-0.4427814213859311,0.41565823305900707,-1.0652535813553188,0.28731281746223475,so32mgkgday,KP1_RS17305,0.28731281746223475
tio2mgkgday,-0.004355250123394563,0.13203456258117405,-0.032985682220267,0.9737001287447091,tio2mgkgday,KP1_RS17305,0.9737001287447091
aspmgkgday,-0.058046054358329637,0.15035156768929822,-0.38606883353741883,0.6996218887434567,aspmgkgday,KP1_RS17305,0.6996218887434567
sucmgkgday,-0.08407947319146276,0.23724113913624575,-0.3544051149711289,0.7231956174880798,sucmgkgday,KP1_RS17305,0.7231956174880798
sacmgkgday,0.10815602269440297,0.31810391104923724,0.3400021783374496,0.734008085956771,sacmgkgday,KP1_RS17305,0.734008085956771
totaladmgkgday,-6.659822862536047e-4,0.0013394144122833484,-0.49721899372299605,0.6192691372625463,totaladmgkgday,KP1_RS17305,0.6192691372625463
totalasmgkgday,-0.01755580315513599,0.07659792125519073,-0.2291942505417052,0.8188184961915507,totalasmgkgday,KP1_RS17305,0.8188184961915507
totalemmgkgday,-6.596292567129007e-4,0.0013435652740237734,-0.4909543804577589,0.6236898328540477,totalemmgkgday,KP1_RS17305,0.6236898328540477
p80,-1.784184662267937e-7,2.4919810416796413e-7,-0.7159703996244544,0.47436747086989384,p80,gspE,0.47436747086989384
cmc,-6.159915677910857e-8,8.329540665264475e-8,-0.7395264547538254,0.45995894888216293,cmc,gspE,0.45995894888216293
crn,-1.6783995234619635e-7,1.7922394131291622e-7,-0.9364817619603399,0.3495092222063062,crn,gspE,0.3495092222063062
alsio,-9.198399460681871e-6,6.123681044025612e-5,-0.15021029662634075,0.8806635562823507,alsio,gspE,0.8806635562823507
so32,-2.078271946729045e-5,1.6257949356278676e-5,-1.2783112440477833,0.2017746641818506,so32,gspE,0.2017746641818506
tio2,1.967721293890383e-6,8.072359129253811e-6,0.24376037567003964,0.8075234561495455,tio2,gspE,0.8075234561495455
asp,-4.6271648642204115e-6,6.029225230803e-6,-0.767455964421509,0.4431983036661955,asp,gspE,0.4431983036661955
suc,2.697839719865734e-6,9.482131930202997e-6,0.2845182644287441,0.7761393571505384,suc,gspE,0.7761393571505384
sac,2.2999290064607493e-5,1.2589968069619892e-5,1.8267949479638255,0.06836875600711656,sac,gspE,0.06836875600711656
totalad,-3.649652447753852e-8,4.636211802669459e-8,-0.7872057194739116,0.43156077434560136,totalad,gspE,0.43156077434560136
totalas,4.363137425959457e-7,3.0486843608399917e-6,0.1431154199497812,0.8862607559288123,totalas,gspE,0.8862607559288123
totalem,-3.6683461448917804e-8,4.648558193836427e-8,-0.7891363282825371,0.4304327772140516,totalem,gspE,0.4304327772140516
p80mgkgday,-0.004480414422850827,0.007359194420717399,-0.6088185970787359,0.5429413483973666,p80mgkgday,gspE,0.5429413483973666
cmcmgkgday,-0.0017256858483521284,0.002460098465032248,-0.701470234984886,0.4833597610136682,cmcmgkgday,gspE,0.4833597610136682
crnmgkgday,-0.004684513694119264,0.005290883403118,-0.8853934848306443,0.3764010776199014,crnmgkgday,gspE,0.3764010776199014
alsiomgkgday,0.07601276705382526,1.4406116331539243,0.05276423243050653,0.9579423711598007,alsiomgkgday,gspE,0.9579423711598007
so32mgkgday,-0.41985702064259506,0.4255287618407412,-0.9866713094231011,0.3243158112893435,so32mgkgday,gspE,0.3243158112893435
tio2mgkgday,0.07781355354780278,0.13509869995036491,0.5759755910041428,0.564909732714189,tio2mgkgday,gspE,0.564909732714189
aspmgkgday,-0.003902606112608368,0.15391986341332772,-0.025354791942145436,0.979782823982824,aspmgkgday,gspE,0.979782823982824
sucmgkgday,0.3137818257080294,0.2424302711889044,1.2943178431027167,0.19619668422522768,sucmgkgday,gspE,0.19619668422522768
sacmgkgday,0.9325701743991105,0.32276375486860615,2.889327442539979,0.004040649620712734,sacmgkgday,gspE,0.004040649620712734
totaladmgkgday,-9.753356659048901e-4,0.0013706035915006039,-0.7116103240595224,0.47706218064746553,totaladmgkgday,gspE,0.47706218064746553
totalasmgkgday,0.08575756991144351,0.07830705161351387,1.095144921746024,0.2740188421097744,totalasmgkgday,gspE,0.2740188421097744
totalemmgkgday,-0.0010115252763172183,0.0013747904638725917,-0.7357668698602212,0.4622427550614102,totalemmgkgday,gspE,0.4622427550614102
p80,-7.625838169191062e-7,1.2263577213252148e-6,-0.621828202047809,0.5343582848740456,p80,lpxC,0.5343582848740456
cmc,-2.152242542108462e-7,4.099784485504785e-7,-0.5249647999103221,0.5998567836874311,cmc,lpxC,0.5998567836874311
crn,-5.469427725551267e-7,8.823456889327754e-7,-0.619873570433229,0.53564335593924,crn,lpxC,0.53564335593924
alsio,1.932175635208333e-5,3.0132493534450053e-4,0.06412265991194203,0.948899996628835,alsio,lpxC,0.948899996628835
so32,-1.1688296390303333e-5,8.013611773946612e-5,-0.14585553580601,0.8840983681427288,so32,lpxC,0.8840983681427288
tio2,3.128527147884796e-5,3.969660955155731e-5,0.788109408643959,0.43103256187413785,tio2,lpxC,0.43103256187413785
asp,1.7081726106382612e-5,2.9675300341631763e-5,0.575621001632071,0.5651486405071775,asp,lpxC,0.5651486405071775
suc,2.97255489555126e-5,4.664109900649765e-5,0.6373252257922027,0.5242253426717131,suc,lpxC,0.5242253426717131
sac,9.582559550800444e-5,6.201222142380742e-5,1.545269517973042,0.12295843845477954,sac,lpxC,0.12295843845477954
totalad,-1.2570508277751699e-7,2.2820445105751964e-7,-0.5508441320709938,0.5820039425064263,totalad,lpxC,0.5820039425064263
totalas,1.3014012722169456e-5,1.498945005151187e-5,0.8682114872424445,0.3857245039991888,totalas,lpxC,0.3857245039991888
totalem,-1.3036040982957008e-7,2.2880772872260144e-7,-0.5697377905779333,0.5691295119562758,totalem,lpxC,0.5691295119562758
p80mgkgday,-0.02053346746097383,0.0362122016701587,-0.5670317327845547,0.5709656487549873,p80mgkgday,lpxC,0.5709656487549873
cmcmgkgday,-0.005447813149492098,0.012108466051876031,-0.4499176961104861,0.6529790013481055,cmcmgkgday,lpxC,0.6529790013481055
crnmgkgday,-0.013648851358329507,0.026047559768246284,-0.5239973141349067,0.6005295330743243,crnmgkgday,lpxC,0.6005295330743243
alsiomgkgday,2.3713039745897273,7.087577725379707,0.3345718476001176,0.7380986167822934,alsiomgkgday,lpxC,0.7380986167822934
so32mgkgday,0.33343886931961614,2.0959072977739024,0.1590904662977065,0.8736665246342714,so32mgkgday,lpxC,0.8736665246342714
tio2mgkgday,0.5549815630054121,0.6644811469399449,0.8352103977083504,0.4040272520270205,tio2mgkgday,lpxC,0.4040272520270205
aspmgkgday,0.7543142324173773,0.7565436634227017,0.9970531363712198,0.31925615936709884,aspmgkgday,lpxC,0.31925615936709884
sucmgkgday,1.216329006879718,1.193670771800355,1.0189819803036548,0.30874024500664926,sucmgkgday,lpxC,0.30874024500664926
sacmgkgday,2.9940090416134666,1.596280006663946,1.8756164514461497,0.06133294671426651,sacmgkgday,lpxC,0.06133294671426651
totaladmgkgday,-0.003104373936518882,0.0067460697256909235,-0.46017519277877555,0.6456051160293652,totaladmgkgday,lpxC,0.6456051160293652
totalasmgkgday,0.49609259376740483,0.3851136664190404,1.2881718750214612,0.19832539156640625,totalasmgkgday,lpxC,0.19832539156640625
totalemmgkgday,-0.0033394333368580585,0.006766700249617859,-0.49350986650349243,0.6218848704755504,totalemmgkgday,lpxC,0.6218848704755504
p80,-5.320199256777598e-7,7.406413516847545e-7,-0.7183232808532246,0.4729171929663516,p80,farB.2,0.4729171929663516
cmc,-1.761636892147865e-7,2.47573804549163e-7,-0.7115602942548152,0.4770923789567775,cmc,farB.2,0.4770923789567775
crn,-4.383613549220339e-7,5.327870708684043e-7,-0.8227702564319676,0.41105857122638934,crn,farB.2,0.41105857122638934
alsio,1.4490308250759985e-5,1.820056607112587e-4,0.0796146020631084,0.9365778854125802,alsio,farB.2,0.9365778854125802
so32,-4.053903084087394e-5,4.836850485096692e-5,-0.8381286741399768,0.40238719620368213,so32,farB.2,0.40238719620368213
tio2,6.166501880613745e-6,2.3991763729371934e-5,0.25702578393869396,0.7972720710111365,tio2,farB.2,0.7972720710111365
asp,-1.1876823829584959e-5,1.792238882860545e-5,-0.6626808481372011,0.5078618997158296,asp,farB.2,0.5078618997158296
suc,-1.3140985952132354e-6,2.8184310175132364e-5,-0.0466251821331676,0.9628318928225684,suc,farB.2,0.9628318928225684
sac,3.652322426193702e-5,3.751416958845568e-5,0.97358477243693,0.33076676248350956,sac,farB.2,0.33076676248350956
totalad,-1.0267921578602367e-7,1.378027893216453e-7,-0.7451171075090522,0.45657575308506804,totalad,farB.2,0.45657575308506804
totalas,-1.0423073630741453e-6,9.061093740390088e-6,-0.1150310760419606,0.9084699324508083,totalas,farB.2,0.9084699324508083
totalem,-1.0286724324263836e-7,1.3817034924173253e-7,-0.7444957894885936,0.4569510505952108,totalem,farB.2,0.4569510505952108
p80mgkgday,-0.013671632270057705,0.02187180036594781,-0.6250803336401634,0.5322242935459349,p80mgkgday,farB.2,0.5322242935459349
cmcmgkgday,-0.004712269327245004,0.0073122633767592525,-0.644433752512543,0.5196112860079316,cmcmgkgday,farB.2,0.5196112860079316
crnmgkgday,-0.011399462433533241,0.01572940045418648,-0.7247232637210403,0.46898554050749874,crnmgkgday,farB.2,0.46898554050749874
alsiomgkgday,1.1875048042064595,4.281303017595648,0.2773699500656589,0.7816190553160334,alsiomgkgday,farB.2,0.7816190553160334
so32mgkgday,-0.7607939435191501,1.2655442962578947,-0.6011594740450825,0.5480260762786162,so32mgkgday,farB.2,0.5480260762786162
tio2mgkgday,0.16334328486466926,0.4015986349231145,0.4067326695369398,0.6843910813922428,tio2mgkgday,farB.2,0.6843910813922428
aspmgkgday,-0.08520497140802642,0.45744870464612414,-0.18626125845943708,0.8523209411562683,aspmgkgday,farB.2,0.8523209411562683
sucmgkgday,0.42871483152396306,0.7215480286083774,0.5941597988297594,0.5526935659775171,sucmgkgday,farB.2,0.5526935659775171
sacmgkgday,1.5173348029905211,0.965285301080891,1.5719029402928497,0.11665175128301825,sacmgkgday,farB.2,0.11665175128301825
totaladmgkgday,-0.002657789658767541,0.0040739253529247475,-0.6523903676486031,0.5144710495434741,totaladmgkgday,farB.2,0.5144710495434741
totalasmgkgday,0.11054078347216965,0.23297952165939428,0.47446566412723334,0.6353901325398483,totalasmgkgday,farB.2,0.6353901325398483
totalemmgkgday,-0.0027183479662710526,0.004086449374223638,-0.6652102393382756,0.5062451196010018,totalemmgkgday,farB.2,0.5062451196010018
p80,1.0499725058001499e-7,4.2271519931720936e-7,0.24838768690979596,0.8039436474211102,p80,mprA.4,0.8039436474211102
cmc,2.8772866925893014e-8,1.4130239197967713e-7,0.2036261844033842,0.8387343283020237,cmc,mprA.4,0.8387343283020237
crn,6.238988859051956e-8,3.0414274050073153e-7,0.2051335780291935,0.8375571433504785,crn,mprA.4,0.8375571433504785
alsio,1.891900035760132e-5,1.0382482411200486e-4,0.18222039400896795,0.8554888397425747,alsio,mprA.4,0.8554888397425747
so32,-5.620253095415668e-6,2.7612045873440123e-5,-0.20354352303976717,0.8387988924176536,so32,mprA.4,0.8387988924176536
tio2,-1.0049594595474667e-6,1.3687344081883845e-5,-0.07342253205116694,0.9415013249114159,tio2,mprA.4,0.9415013249114159
asp,-5.105511726931887e-6,1.0226168018410081e-5,-0.49925951908285476,0.6178316798613168,asp,mprA.4,0.6178316798613168
suc,-4.025993889603144e-6,1.6077112988513296e-5,-0.25041771445405764,0.8023744612212346,suc,mprA.4,0.8023744612212346
sac,1.266866756789687e-5,2.14141950324176e-5,0.5916013909800754,0.5544038059048542,sac,mprA.4,0.5544038059048542
totalad,1.642759998967065e-8,7.865467328918376e-8,0.20885726559784337,0.8346507329547629,totalad,mprA.4,0.8346507329547629
totalas,-9.823152744733409e-7,5.168907772768863e-6,-0.1900431034286258,0.8493579317955765,totalas,mprA.4,0.8493579317955765
totalem,1.6812292873891855e-8,7.886423597447836e-8,0.21318019081973436,0.831279448502888,totalem,mprA.4,0.831279448502888
p80mgkgday,0.0023227096783485783,0.012481894039892565,0.18608631598098155,0.8524580482748766,p80mgkgday,mprA.4,0.8524580482748766
cmcmgkgday,5.624019160050821e-4,0.004173177867624533,0.1347658628136102,0.8928551844644792,cmcmgkgday,mprA.4,0.8928551844644792
crnmgkgday,0.0012885958753970882,0.0089779519327521,0.1435289345553538,0.8859345050249732,crnmgkgday,mprA.4,0.8859345050249732
alsiomgkgday,0.19261517837129133,2.442524987526102,0.07885904109680392,0.9371785931193813,alsiomgkgday,mprA.4,0.9371785931193813
so32mgkgday,-0.3088126674112808,0.7220887465183127,-0.42766580825456624,0.6690920044811056,so32mgkgday,mprA.4,0.6690920044811056
tio2mgkgday,-0.049942382246251374,0.2291275249761354,-0.2179676241492727,0.8275497499354093,tio2mgkgday,mprA.4,0.8275497499354093
aspmgkgday,-0.18496449895176062,0.260828148834591,-0.7091431648700589,0.47859026853062037,aspmgkgday,mprA.4,0.47859026853062037
sucmgkgday,-0.16237577165944703,0.41170611161180237,-0.3943972826241431,0.6934681789242834,sucmgkgday,mprA.4,0.6934681789242834
sacmgkgday,0.37648295403594484,0.5518453145021922,0.682225515270637,0.4954353219115135,sacmgkgday,mprA.4,0.4954353219115135
totaladmgkgday,3.2023569216970034e-4,0.002325051430526856,0.1377327348398203,0.8905111388171469,totaladmgkgday,mprA.4,0.8905111388171469
totalasmgkgday,-0.043094999540866034,0.13292410652778508,-0.3242075547211438,0.745926372324613,totalasmgkgday,mprA.4,0.745926372324613
totalemmgkgday,3.43702515356023e-4,0.0023322344346940983,0.1473704831054447,0.8829033405825379,totalemmgkgday,mprA.4,0.8829033405825379
p80,-7.490550743595376e-7,1.5567733111306977e-6,-0.4811587332618726,0.6306290474136922,p80,relA,0.6306290474136922
cmc,-2.1861818602555116e-7,5.204070854639881e-7,-0.4200907176938878,0.6746123950323529,cmc,relA,0.6746123950323529
crn,-6.709400559877694e-7,1.1199190837817688e-6,-0.5990969041460776,0.5493987730535513,crn,relA,0.5493987730535513
alsio,5.299071345987667e-5,3.824407553485926e-4,0.13855927413273705,0.8898581543092017,alsio,relA,0.8898581543092017
so32,-4.7623888205512355e-5,1.0168861642167665e-4,-0.4683305750569787,0.639766716322212,so32,relA,0.639766716322212
tio2,4.2998041963094834e-5,5.0377855386733615e-5,0.8535107664471528,0.39381368488686186,tio2,relA,0.39381368488686186
asp,-1.573619566888485e-5,3.767073747806564e-5,-0.417729960238965,0.6763365573882593,asp,relA,0.6763365573882593
suc,-5.410882274049508e-7,5.922344044233177e-5,-0.009136386257934982,0.9927142214473796,suc,relA,0.9927142214473796
sac,8.928207542520917e-5,7.87997397440472e-5,1.133025003828821,0.25778510720628206,sac,relA,0.25778510720628206
totalad,-1.3721995212955403e-7,2.8966561399031306e-7,-0.47371847227314634,0.6359220594350065,totalad,relA,0.6359220594350065
totalas,1.12384876299442e-6,1.9040151836700023e-5,0.05902519962200059,0.9529572853277767,totalas,relA,0.9529572853277767
totalem,-1.3928396727454953e-7,2.9043621534124356e-7,-0.47956818026601805,0.6317589845077182,totalem,relA,0.6317589845077182
p80mgkgday,-0.017994645203411798,0.045968957154842546,-0.39145210849135337,0.6956420121108977,p80mgkgday,relA,0.6956420121108977
cmcmgkgday,-0.005257180353390949,0.015369518528343671,-0.3420523774831286,0.7324656828975776,cmcmgkgday,relA,0.7324656828975776
crnmgkgday,-0.017281597315332967,0.03305970680523285,-0.5227389770013796,0.6014043440429425,crnmgkgday,relA,0.6014043440429425
alsiomgkgday,5.722022708544113,8.992754789738312,0.6362925313023712,0.5248981678469465,alsiomgkgday,relA,0.5248981678469465
so32mgkgday,-0.5182260431238678,2.660097284601649,-0.1948146957345105,0.8456229219536029,so32mgkgday,relA,0.8456229219536029
tio2mgkgday,0.8608684365072915,0.84305027605458,1.0211353473912603,0.30772013566137457,tio2mgkgday,relA,0.30772013566137457
aspmgkgday,0.04830331492322556,0.9612290952218402,0.05025161552364135,0.9599434117304801,aspmgkgday,relA,0.9599434117304801
sucmgkgday,0.723319995252609,1.5163281399306845,0.4770207557354136,0.6335709651469543,sucmgkgday,relA,0.6335709651469543
sacmgkgday,3.292062965188641,2.027911447584684,1.6233760942124014,0.10518526152062362,sacmgkgday,relA,0.10518526152062362
totaladmgkgday,-0.0032415192024433186,0.008562765539995364,-0.37855984580013075,0.7051871468021726,totaladmgkgday,relA,0.7051871468021726
totalasmgkgday,0.2787806771279415,0.4894868652288551,0.5695365839849454,0.5692664829691084,totalasmgkgday,relA,0.5692664829691084
totalemmgkgday,-0.0034364049193210027,0.008589090189276097,-0.40008951397570885,0.6892739216917041,totalemmgkgday,relA,0.6892739216917041
p80,6.070762298416478e-8,2.2602655932711084e-7,0.2685862367895771,0.7883667116377632,p80,BPS_RS26875,0.7883667116377632
cmc,4.446014530962504e-8,7.553082082821587e-8,0.5886358022077283,0.5563901997651128,cmc,BPS_RS26875,0.5563901997651128
crn,-7.261741643442833e-8,1.6260008300960644e-7,-0.4466013490911815,0.655369944125055,crn,BPS_RS26875,0.655369944125055
alsio,7.050987595410061e-6,5.551695113637876e-5,0.1270060306101669,0.898990291364216,alsio,BPS_RS26875,0.898990291364216
so32,7.243840505010161e-5,1.4379494256490433e-5,5.037618413972055,6.748146892620104e-7,so32,BPS_RS26875,6.748146892620104e-7
tio2,1.1231817821569425e-7,7.3187691223057795e-6,0.015346593988513247,0.9877622242738422,tio2,BPS_RS26875,0.9877622242738422
asp,2.24841998990901e-5,5.369597660982172e-6,4.187315571606055,3.3748085003925146e-5,asp,BPS_RS26875,3.3748085003925146e-5
suc,3.053559006612855e-5,8.480217448048456e-6,3.6008027215334764,3.512077275010957e-4,suc,BPS_RS26875,3.512077275010957e-4
sac,4.862115155111785e-5,1.1231487608609856e-5,4.329003712192653,1.83392360506978e-5,sac,BPS_RS26875,1.83392360506978e-5
totalad,1.4332560635741929e-8,4.205399666220094e-8,0.34081328228725405,0.7333974193732968,totalad,BPS_RS26875,0.7333974193732968
totalas,1.1728947572095745e-5,2.7101487754566877e-6,4.327787344486023,1.84368388262316e-5,totalas,BPS_RS26875,1.84368388262316e-5
totalem,1.1079941025166573e-8,4.2168251701836976e-8,0.26275552288746884,0.7928548950691765,totalem,BPS_RS26875,0.7928548950691765
p80mgkgday,0.002698114876808953,0.006673277814616182,0.40431628230723327,0.6861656521115933,p80mgkgday,BPS_RS26875,0.6861656521115933
cmcmgkgday,0.0017810847994128678,0.00222995981306442,0.7987071287017022,0.42486712298173646,cmcmgkgday,BPS_RS26875,0.42486712298173646
crnmgkgday,-0.00177320151958348,0.004800008787718323,-0.3694163069285481,0.7119852495579234,crnmgkgday,BPS_RS26875,0.7119852495579234
alsiomgkgday,0.38196336367117556,1.3059326907639799,0.29248319333190465,0.7700473876470748,alsiomgkgday,BPS_RS26875,0.7700473876470748
so32mgkgday,2.0129438765206795,0.3747573841267648,5.371325454229835,1.2363311997068302e-7,so32mgkgday,BPS_RS26875,1.2363311997068302e-7
