term,estimate,std.error,statistic,p.value,metadata_var,vfg_gene,fdr
factor(crp)4.3,0.5675936745756106,8.880655924139766,0.06391348560557943,0.9490738166909092,crp,BPS_RS26875,0.9992124376398877
factor(crp)4.33,-3.0417820330898144,8.828614651954405,-0.3445367311865231,0.730639486228402,crp,BPS_RS26875,0.9992124376398877
factor(crp)4.49,1.8044415262505336,8.830648722207071,0.204338501396027,0.8382019458335223,crp,BPS_RS26875,0.9992124376398877
factor(crp)4.5,42.89518513697064,8.831515603729697,4.857058183632183,1.7653961831116481e-6,crp,BPS_RS26875,6.178886640890768e-5
factor(crp)4.55,-0.923063129332377,8.829556395283632,-0.10454241277913322,0.9167958659753319,crp,BPS_RS26875,0.9992124376398877
factor(crp)4.6,2.3019071335823624,8.898893843336069,0.2586734007739787,0.7960318639453519,crp,BPS_RS26875,0.9992124376398877
factor(crp)4.8,1.3121136376160198,6.261667784461512,0.20954699016004383,0.834137211534154,crp,BPS_RS26875,0.9992124376398877
factor(crp)4.9,5.414703090313875,8.903613276161906,0.6081467065523761,0.5434653206816102,crp,BPS_RS26875,0.9992124376398877
factor(crp)40,6.42018978044968,8.830882070221628,0.7270156853412212,0.46767857064996665,crp,BPS_RS26875,0.9992124376398877
factor(crp)40.2,-4.066418785473147,8.826569879282616,-0.46070204406557613,0.6452845191338141,crp,BPS_RS26875,0.9992124376398877
factor(crp)5,0.6845880131436629,3.7184701114105683,0.18410475077987667,0.8540326851588967,crp,BPS_RS26875,0.9992124376398877
factor(crp)5.1,1.8453031869310563,6.3514309084830325,0.29053345828991883,0.7715718150609043,crp,BPS_RS26875,0.9992124376398877
factor(crp)5.29,2.6846216276452837,8.832009354003462,0.30396498917071135,0.7613263605394133,crp,BPS_RS26875,0.9992124376398877
factor(crp)5.8,8.606715896888113,8.905082064169136,0.9664948436037955,0.33443135027745197,crp,BPS_RS26875,0.9992124376398877
factor(crp)5.9,0.9036355537371914,8.882685833724322,0.10172999142966606,0.9190264018572353,crp,BPS_RS26875,0.9992124376398877
factor(crp)50.3,0.5837225538219861,8.865412094733484,0.06584268701606637,0.9475388249570467,crp,BPS_RS26875,0.9992124376398877
factor(crp)54,-5.008431016279617,8.832891092973671,-0.5670205783770718,0.5710458944998067,crp,BPS_RS26875,0.9992124376398877
factor(crp)56,-3.8463587677496003,8.86444109576224,-0.4339087739652759,0.6646089559780306,crp,BPS_RS26875,0.9992124376398877
factor(crp)6,6.55659019519334,3.3765010317732034,1.9418297620806828,0.05292054657563687,crp,BPS_RS26875,0.34729108690261695
factor(crp)6.1,-2.2494156322447716,8.837067547708342,-0.25454322037270133,0.7992180967991593,crp,BPS_RS26875,0.9992124376398877
factor(crp)6.25,-3.5530939575791685,8.849147624586067,-0.4015182148964737,0.6882716937354728,crp,BPS_RS26875,0.9992124376398877
factor(crp)6.3,-1.7904278630512434,8.878905819950733,-0.201649606309393,0.8403020800347847,crp,BPS_RS26875,0.9992124376398877
factor(crp)6.4,-0.39266380052944666,5.171079584188317,-0.07593458853932558,0.9395124023140919,crp,BPS_RS26875,0.9992124376398877
factor(crp)6.5,-3.418014496406533,8.858952029580859,-0.38582605312608836,0.6998484448692637,crp,BPS_RS26875,0.9992124376398877
factor(crp)6.8,3.3222851369023525,8.873337235178685,0.3744121347863379,0.7083133669099784,crp,BPS_RS26875,0.9992124376398877
factor(crp)7,-0.836133351300653,3.6442967482338133,-0.22943613241865665,0.8186574200739389,crp,BPS_RS26875,0.9992124376398877
factor(crp)7.1,7.822966482856322,8.911101743215578,0.8778899296949783,0.3805762424427178,crp,BPS_RS26875,0.9992124376398877
factor(crp)7.2,0.44692743480211294,8.86077722993708,0.0504388523945869,0.9598000413381516,crp,BPS_RS26875,0.9992124376398877
factor(crp)7.6,-4.716197296299871,8.829568431119233,-0.5341367851771718,0.5935694150453095,crp,BPS_RS26875,0.9992124376398877
factor(crp)7.7,2.761208019602587,6.353568754356176,0.43459166436334373,0.6641135661248608,crp,BPS_RS26875,0.9992124376398877
factor(crp)7.8,0.19278131903107984,8.856554332910848,0.021767079135359312,0.9826455524290851,crp,BPS_RS26875,0.9992124376398877
factor(crp)74.40000000000001,0.874354993144308,8.880730961411516,0.09845529573450075,0.9216243734702485,crp,BPS_RS26875,0.9992124376398877
factor(crp)8,13.832078643740893,6.242035995816791,2.215956244566789,0.0273057665883274,crp,BPS_RS26875,0.2205465762903367
factor(crp)8.25,-5.0268440483576535,8.847050052261723,-0.5681943719842022,0.570249520245496,crp,BPS_RS26875,0.9992124376398877
factor(crp)8.33,-3.3950246812535263,8.86078022166975,-0.38315188914749526,0.7018283798110342,crp,BPS_RS26875,0.9992124376398877
factor(crp)8.390000000000001,-3.941978098435719,8.857341724225385,-0.4450520507359631,0.6565438010313026,crp,BPS_RS26875,0.9992124376398877
factor(crp)8.5,0.4599647389588052,8.872964343628578,0.05183890311574313,0.9586851838950037,crp,BPS_RS26875,0.9992124376398877
factor(crp)8.6,4.315716058692832,6.262716400082264,0.6891124845819527,0.4911867326530831,crp,BPS_RS26875,0.9992124376398877
factor(crp)83,17.326840523447448,8.825317740709043,1.9633106741894346,0.05036277654353227,crp,BPS_RS26875,0.34729108690261695
factor(crp)9,11.167761660907642,5.173954935533418,2.158457466301121,0.03153840091384969,crp,BPS_RS26875,0.2365380068538727
factor(crp)9.19999999999999,62.40346008554852,6.242985347873174,9.995772312169175,5.688066978828339e-21,crp,BPS_RS26875,5.972470327769757e-19
factor(crp)9.210000000000001,-4.564647519793738,8.830827932454598,-0.51689915766765,0.6055370643282423,crp,BPS_RS26875,0.9992124376398877
factor(crp)9.4,4.928234466314145,8.857107237628506,0.5564158064358812,0.5782648161842051,crp,BPS_RS26875,0.9992124376398877
factor(crp)95,-1.161862201735387,8.839040312841876,-0.1314466458589815,0.8954938229864329,crp,BPS_RS26875,0.9992124376398877
factor(crp_yn)1,1.0669311203966447,1.9940019906246047,0.5350702383513857,0.5931182205844194,crp_yn,BPS_RS26875,0.5931182205844194
cd_hct_r,0.14936392210072816,0.20282297715874784,0.7364250549572708,0.4622460428255981,cd_hct_r,BPS_RS26875,0.4622460428255981
esr,0.0165725011508588,0.04047177554316651,0.40948292800208014,0.6828111157627368,esr,BPS_RS26875,0.6828111157627368
factor(bowel_resection)1,6.031232523578231,1.6711032728809814,3.609132135311056,3.4925649025820615e-4,bowel_resection,BPS_RS26875,3.4925649025820615e-4
factor(malignancy)1,-3.9663482495334073,3.2118756967162914,-1.2349009189827806,0.21764679581081797,malignancy,BPS_RS26875,0.21764679581081797
hb,0.0024593943769009793,0.0061935180534254735,0.3970916619094623,0.6916713291538368,hb,flmH.2,0.6916713291538368
