term,estimate,std.error,statistic,p.value,metadata_var,vfg_gene,fdr
factor(age_10_18_years_8)2,0.9169581414947642,1.2311846632289525,0.7447770987415603,0.4567795116919884,age_10_18_years_8,vpsH,0.4567795116919884
factor(age_1_5_yers_9)2,1.0507897929516017,1.288433777986642,0.8155559182821237,0.41516552082875846,age_1_5_yers_9,vpsH,0.41516552082875846
factor(age_5_10_years_9)2,1.8220070801380943,1.2469240514315416,1.4612013282174836,0.14462557448067972,age_5_10_years_9,vpsH,0.14462557448067972
factor(age_10_18_years_9)2,2.837638602988881,1.2885444915374504,2.202204597222018,0.028133704479349216,age_10_18_years_9,vpsH,0.028133704479349216
factor(age_1_5_years_10)2,-0.27357485442875334,1.66461560297104,-0.16434716455887555,0.8695282090425762,age_1_5_years_10,vpsH,0.8695282090425762
factor(age_5_10_years_10)2,-0.008543061794003605,1.3110202779145403,-0.006516346038211691,0.9948034980885065,age_5_10_years_10,vpsH,0.9948034980885065
factor(age_10_18_years_10)2,1.4804055922501016,1.3431378250823023,1.1021993161121704,0.2709367214932629,age_10_18_years_10,vpsH,0.2709367214932629
factor(age_1_5_years_11)2,0.5730644948205036,1.4439059742248308,0.3968849115179792,0.6916321005236932,age_1_5_years_11,vpsH,0.6916321005236932
factor(age_5_10_years_11)2,0.9781614443793456,1.272171965844994,0.7688908973321366,0.4423426397708755,age_5_10_years_11,vpsH,0.4423426397708755
factor(age_10_18_years_11)2,1.3688337743732082,1.3568997829201979,1.008795042642963,0.31358980201976233,age_10_18_years_11,vpsH,0.31358980201976233
factor(age_1_5_years_12)2,0.6938920093548158,1.1735999460882183,0.5912508872104674,0.5546353676065408,age_1_5_years_12,vpsH,0.5546353676065408
factor(age_5_10_years_12)2,0.7939927614886245,1.2824193151537573,0.6191366209993708,0.5361250709151257,age_5_10_years_12,vpsH,0.5361250709151257
factor(age_10_18_years_12)2,1.8846317309508664,1.3917925598775656,1.354103898296924,0.1763511723617072,age_10_18_years_12,vpsH,0.1763511723617072
factor(breast_fed)2,-7.029249745706726,5.008070841003592,-1.403584327952138,0.16110160999232315,breast_fed,gspF,0.16110160999232315
factor(baby_food)2,4.918042400322141,5.860814586940222,0.8391397351626033,0.401818407020782,baby_food,gspF,0.401818407020782
factor(family_food)2,-6.488952708644119,9.55433618836477,-0.6791631130320008,0.4973688279740418,family_food,gspF,0.4973688279740418
factor(age_4_12_months_3)2,6.963174391060069,4.6893424687219385,1.4848935511758121,0.1382395513451129,age_4_12_months_3,gspF,0.1382395513451129
factor(age_1_5_years_3)2,4.518914589478701,4.626392464138421,0.976768534988582,0.3291841019169708,age_1_5_years_3,gspF,0.3291841019169708
factor(age5_10_years_3)2,4.768124952641289,4.546486841103922,1.0487493133233288,0.29483021108490304,age5_10_years_3,gspF,0.29483021108490304
factor(age_10_18_years_3)2,-2.381252065516176,4.489867882758704,-0.5303612773686041,0.5961108867428048,age_10_18_years_3,gspF,0.5961108867428048
factor(age_1_5_years_5)2,-2.4916785865827205,4.9106626678554255,-0.5074017001601295,0.6121104878853267,age_1_5_years_5,gspF,0.6121104878853267
factor(age_5_10_years_5)2,1.0192009320206827,4.300855466999393,0.23697632711469738,0.8127779706106406,age_5_10_years_5,gspF,0.8127779706106406
factor(age_10_18_years_5)2,5.775429535581678,4.012127193801583,1.439493130851947,0.15067511891529015,age_10_18_years_5,gspF,0.15067511891529015
factor(age_1_5_years_6)2,-6.5059433161707565,4.505317232998936,-1.4440588708200945,0.14938584660762752,age_1_5_years_6,gspF,0.14938584660762752
factor(age_5_10_years_6)2,-2.7227830435604905,4.6987859277809045,-0.5794652247216504,0.5625517649914469,age_5_10_years_6,gspF,0.5625517649914469
factor(age_10_18_years_6)2,-1.9027146915375908,4.946576843290721,-0.38465281179616845,0.7006679112156979,age_10_18_years_6,gspF,0.7006679112156979
factor(age_1_5_years_7)2,-8.516857921086947,4.695004153556085,-1.814025641412078,0.07030859269405319,age_1_5_years_7,gspF,0.07030859269405319
factor(age_5_10_years_7)2,-3.2112964417719763,5.2462037129989545,-0.6121181367423991,0.540754350122447,age_5_10_years_7,gspF,0.540754350122447
factor(age_10_18_years_7)2,-1.2478562692993278,5.92355706822777,-0.2106599556527385,0.8332435362750856,age_10_18_years_7,gspF,0.8332435362750856
factor(age_1_5_years_8)2,-0.22946469974311862,4.57520545623977,-0.05015396618531511,0.960020956498193,age_1_5_years_8,gspF,0.960020956498193
factor(age_5_10_years_8)2,0.7967027380313763,4.156703577997143,0.19166695990750868,0.8480856880600175,age_5_10_years_8,gspF,0.8480856880600175
factor(age_10_18_years_8)2,1.4456478970921554,4.135126933006863,0.3496018188832115,0.7267944704979983,age_10_18_years_8,gspF,0.7267944704979983
factor(age_1_5_yers_9)2,-3.034359913275298,4.539673397753382,-0.6684092989546249,0.5041990968703969,age_1_5_yers_9,gspF,0.5041990968703969
factor(age_5_10_years_9)2,0.13574484111966753,4.402321847452192,0.030834828943328795,0.9754142979205176,age_5_10_years_9,gspF,0.9754142979205176
factor(age_10_18_years_9)2,-0.7311886073398585,4.562149661064491,-0.16027282348498176,0.872734733220644,age_10_18_years_9,gspF,0.872734733220644
factor(age_1_5_years_10)2,1.0462469497404212,5.863729233441931,0.17842688638716153,0.8584642915815938,age_1_5_years_10,gspF,0.8584642915815938
factor(age_5_10_years_10)2,-3.126147898195742,4.615945629426954,-0.6772497228447287,0.49857932306554265,age_5_10_years_10,gspF,0.49857932306554265
factor(age_10_18_years_10)2,-2.334295774737304,4.736190919720345,-0.492863529850088,0.6223382187389068,age_10_18_years_10,gspF,0.6223382187389068
factor(age_1_5_years_11)2,0.060642644172522936,5.089457695538331,0.01191534497392232,0.9904982003961883,age_1_5_years_11,gspF,0.9904982003961883
factor(age_5_10_years_11)2,0.16769587405197078,4.484139938899221,0.03739755590525509,0.9701838327704624,age_5_10_years_11,gspF,0.9701838327704624
factor(age_10_18_years_11)2,1.5992077135950118,4.7843861778376775,0.3342555667857439,0.7383351828177711,age_10_18_years_11,gspF,0.7383351828177711
factor(age_1_5_years_12)2,-1.377715292554072,4.135156516990618,-0.33317125649132906,0.7391529556802895,age_1_5_years_12,gspF,0.7391529556802895
factor(age_5_10_years_12)2,-2.045882026724493,4.518290974985308,-0.45279997194761135,0.6509008413553576,age_5_10_years_12,gspF,0.6509008413553576
factor(age_10_18_years_12)2,-3.330991544334973,4.909835662260187,-0.6784323903015501,0.4978300543493531,age_10_18_years_12,gspF,0.4978300543493531
factor(breast_fed)2,-8.705760058028062,18.574149492645272,-0.46870302521659174,0.639498775176885,breast_fed,lpfC,0.639498775176885
factor(baby_food)2,7.486392772606203,22.78355793031459,0.32858751892500543,0.7426141441310563,baby_food,lpfC,0.7426141441310563
factor(family_food)2,-15.885016632243609,37.07822696687583,-0.42841899226828273,0.6685423654027023,family_food,lpfC,0.6685423654027023
factor(age_4_12_months_3)2,38.923798412456286,18.173281143639127,2.1418145740886256,0.032719599731883174,age_4_12_months_3,lpfC,0.032719599731883174
factor(age_1_5_years_3)2,41.735006583538,17.88961747115733,2.3329177748392653,0.02007175796286566,age_1_5_years_3,lpfC,0.02007175796286566
factor(age5_10_years_3)2,40.852082205434755,17.584173781587847,2.323230122316604,0.020590844994904347,age5_10_years_3,lpfC,0.020590844994904347
factor(age_10_18_years_3)2,28.53935228402539,17.399563593646686,1.6402337984181574,0.10162278253892956,age_10_18_years_3,lpfC,0.10162278253892956
factor(age_1_5_years_5)2,6.275735812515432,19.081892159764127,0.32888435591038406,0.742389281121276,age_1_5_years_5,lpfC,0.742389281121276
factor(age_5_10_years_5)2,1.6968356221529417,16.710351086000614,0.10154398393068445,0.9191617651873065,age_5_10_years_5,lpfC,0.9191617651873065
factor(age_10_18_years_5)2,10.212699884769235,16.391875860144264,0.6230342379300665,0.53356357512687,age_10_18_years_5,lpfC,0.53356357512687
factor(age_1_5_years_6)2,7.506869599037363,17.539128048344494,0.42800700116594054,0.6688412457663185,age_1_5_years_6,lpfC,0.6688412457663185
factor(age_5_10_years_6)2,-11.920075570260583,18.253814103108837,-0.6530183501885479,0.5140623920231451,age_5_10_years_6,lpfC,0.5140623920231451
factor(age_10_18_years_6)2,-7.774098527772169,19.2179555383011,-0.40452266175132445,0.6860116624533164,age_10_18_years_6,lpfC,0.6860116624533164
factor(age_1_5_years_7)2,14.385567721237615,18.292367922364914,0.7864245778508149,0.43201343662052616,age_1_5_years_7,lpfC,0.43201343662052616
factor(age_5_10_years_7)2,0.9182386966429346,20.390419623507732,0.045032849426223404,0.9641001709100159,age_5_10_years_7,lpfC,0.9641001709100159
factor(age_10_18_years_7)2,-38.41005098158878,22.947081374664158,-1.6738534349730971,0.09482190160312581,age_10_18_years_7,lpfC,0.09482190160312581
factor(age_1_5_years_8)2,7.543985575777313,18.65589134474072,0.4043755099326325,0.6861201662038632,age_1_5_years_8,lpfC,0.6861201662038632
factor(age_5_10_years_8)2,-1.1718954552248573,16.952876797024086,-0.06912664259027543,0.9449181514114282,age_5_10_years_8,lpfC,0.9449181514114282
